"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"151. ","Yakitori Zai Restaurant","(857) 350-4450","https://www.yellowpages.com/boston-ma/mip/yakitori-zai-restaurant-470631243","Family Style Restaurants,Restaurants","","","315 Shawmut Ave","Boston","MA","02118","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"152. ","El Rinconcito Restaurante","(617) 568-0028","https://www.yellowpages.com/boston-ma/mip/el-rinconcito-restaurante-500047511","Family Style Restaurants,Restaurants","http://www.allmenus.com/ma/boston/229467-el-jardin/menu","","226 Sumner St","Boston","MA","02128","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"153. ","Ring Restaurant","(617) 536-1234","https://www.yellowpages.com/boston-ma/mip/ring-restaurant-526883370","Family Style Restaurants,Restaurants","","","780 Boylston St","Boston","MA","02199","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"154. ","Glass Terrace Restaurant","(617) 236-5800","https://www.yellowpages.com/boston-ma/mip/glass-terrace-restaurant-467830075","Family Style Restaurants,Banquet Halls & Reception Facilities,Restaurants","http://marriott.com","","110 Huntington Ave","Boston","MA","02116","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"155. ","The Jewel of Newbury Restaurant","(617) 947-1854","https://www.yellowpages.com/boston-ma/mip/the-jewel-of-newbury-restaurant-523855280","Middle Eastern Restaurants,Seafood Restaurants,Mediterranean Restaurants","http://www.jewelboston.com/restaurant.html","","254 Newbury St","Boston","MA","02116","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"156. ","Botucatu Restaurant","(617) 247-9249","https://www.yellowpages.com/boston-ma/mip/botucatu-restaurant-531528401","Restaurants","","","57 W Dedham St","Boston","MA","02118","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"157. ","Boma Restaurant & Bar","(617) 536-2662","https://www.yellowpages.com/boston-ma/mip/boma-restaurant-bar-473015373","American Restaurants,Family Style Restaurants,Restaurants","","","1415 Washington St","Boston","MA","02118","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"158. ","Marcello's Restaurant","(617) 536-1004","https://www.yellowpages.com/boston-ma/mip/marcellos-restaurant-7906140","Italian Restaurants,Restaurants","","","272 Newbury St Apt A","Boston","MA","02116","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"159. ","Saffron Restaurant","(617) 262-4398","https://www.yellowpages.com/boston-ma/mip/saffron-restaurant-465096197","Restaurants","","","279 Newbury St","Boston","MA","02116","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
"160. ","The Boylston Restaurant","(617) 247-0590","https://www.yellowpages.com/boston-ma/mip/the-boylston-restaurant-504977945","Secretarial Services","https://www.cribflyer.com/live-demo","","907 Boylston St","Boston","MA","02115","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=6"
