"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"301. ","Mary Chung Restaurant","(617) 864-1991","https://www.yellowpages.com/cambridge-ma/mip/mary-chung-restaurant-5575221","Asian Restaurants,Family Style Restaurants,Chinese Restaurants","","7","460 Massachusetts Ave","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"302. ","Casa Portugal Restaurants","(617) 491-8880","https://www.yellowpages.com/cambridge-ma/mip/casa-portugal-restaurants-16105966","Continental Restaurants,Family Style Restaurants,Seafood Restaurants","http://www.restaurantcasaportugal.com","5","1200 Cambridge St","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"303. ","Middle East Restaurant","(617) 864-3278","https://www.yellowpages.com/cambridge-ma/mip/middle-east-restaurant-475964255","Middle Eastern Restaurants,Family Style Restaurants,Bars","http://www.mideastoffers.com/me","12","472 Massachusetts Ave","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"304. ","Rangzen Tibet Restaurant","(617) 354-8881","https://www.yellowpages.com/cambridge-ma/mip/rangzen-tibet-restaurant-8595836","Asian Restaurants,Family Style Restaurants,Take Out Restaurants","http://www.facebook.com/rangzentibetanplace","7","24 Pearl St","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"305. ","Royal East Restaurant","(617) 661-1660","https://www.yellowpages.com/cambridge-ma/mip/royal-east-restaurant-16532442","Chinese Restaurants,Take Out Restaurants,Caterers","http://www.royaleast.com","10","792 Main St","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"306. ","Portugalia Restaurante","(617) 491-5373","https://www.yellowpages.com/cambridge-ma/mip/portugalia-restaurante-14439135?lid=1001780207492","Mediterranean Restaurants,Restaurants,Take Out Restaurants","http://www.portugaliaincambridge.com","3","723 Cambridge St","Cambridge","MA","02141","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"307. ","Mount Vernon Restaurant","(617) 666-3830","https://www.yellowpages.com/somerville-ma/mip/mount-vernon-restaurant-12713535","American Restaurants,Steak Houses,Seafood Restaurants","","2","14 Broadway","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"308. ","Fasika Ethiopian Restaurant","(617) 628-9300","https://www.yellowpages.com/somerville-ma/mip/fasika-ethiopian-restaurant-23160438","African Restaurants,Restaurants","http://www.fasikaethiopian.com","4","145 Broadway","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"309. ","Guangzhou Restaurant","(617) 547-6368","https://www.yellowpages.com/cambridge-ma/mip/guangzhou-restaurant-13755670","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","http://guangzhoucambridge.com","4","1220 Cambridge St","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"310. ","Asmara Restaurant","(617) 864-7447","https://www.yellowpages.com/cambridge-ma/mip/asmara-restaurant-4990138","African Restaurants,Middle Eastern Restaurants,Family Style Restaurants","http://www.asmararestaurantboston.com","5","739 Massachusetts Ave","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"311. ","Tupelo Restaurant","(617) 868-0004","https://www.yellowpages.com/cambridge-ma/mip/tupelo-restaurant-23120330","Creole & Cajun Restaurants,American Restaurants,Dessert Restaurants","http://www.tupelo02139.com","1","1193 Cambridge St","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"312. ","Bondir Restaurant","(617) 661-0009","https://www.yellowpages.com/cambridge-ma/mip/bondir-restaurant-11604369","American Restaurants,Family Style Restaurants,French Restaurants","http://www.bondircambridge.com","2","279a Broadway","Cambridge","MA","02139","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"313. ","Bukk Yung Restaurant","(617) 623-7220","https://www.yellowpages.com/somerville-ma/mip/bukk-yung-restaurant-9546281","Korean Restaurants,Asian Restaurants,Restaurants","http://www.bukkyungrestaurant.com","1","9 Union Sq","Somerville","MA","02143","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"314. ","Mystique Asian Restaurant & Lounge","(857) 770-3488","https://www.yellowpages.com/everett-ma/mip/mystique-asian-restaurant-lounge-549547610","Sushi Bars,Japanese Restaurants,Chinese Restaurants","http://www.mystiqueboston.com","","1 Broadway","Everett","MA","02149","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
"315. ","Ninety-Nine Restaurant and Pub","(617) 629-0599","https://www.yellowpages.com/somerville-ma/mip/ninety-nine-restaurant-and-pub-537310886","American Restaurants,Bars,Restaurants","http://www.99restaurants.com","","96 Middlesex Ave","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=11"
