"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"631. ","Restaurant Associates","(617) 619-2400","https://www.yellowpages.com/cambridge-ma/mip/restaurant-associates-526192207","Restaurants","http://restaurantassociates.com","","136 Irving St","Cambridge","MA","02138","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"632. ","Le's Restaurant","(617) 864-4100","https://www.yellowpages.com/cambridge-ma/mip/les-restaurant-472119661","Vietnamese Restaurants,Asian Restaurants,Family Style Restaurants","","","36 Jfk St","Cambridge","MA","02138","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"633. ","Tommy Doyles Irish Pub & Restaurant","(617) 864-1311","https://www.yellowpages.com/cambridge-ma/mip/tommy-doyles-irish-pub-restaurant-544277259","Family Style Restaurants,Restaurants","","","76 Winthrop St","Cambridge","MA","02138","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"634. ","Kien Giang Restaurant","(617) 389-0040","https://www.yellowpages.com/everett-ma/mip/kien-giang-restaurant-520943531","Restaurants","","","1871 Revere Beach Pkwy","Everett","MA","02149","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"635. ","Tb Restaurant Management","(617) 389-3338","https://www.yellowpages.com/everett-ma/mip/tb-restaurant-management-455614263","Restaurant Management & Consultants,Family Style Restaurants,Restaurants","http://www.tacobell.com","","1683 Revere Beach Pkwy","Everett","MA","02149","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"636. ","Grendel's Restaurant & Bar","(617) 491-1160","https://www.yellowpages.com/cambridge-ma/mip/grendels-restaurant-bar-537610634","Cuban Restaurants,Family Style Restaurants,Restaurants","","","89 Winthrop St","Cambridge","MA","02138","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"637. ","Parsnip Restaurant","(617) 714-3206","https://www.yellowpages.com/cambridge-ma/mip/parsnip-restaurant-497276193","American Restaurants,French Restaurants,Restaurants","http://www.parsniprestaurant.com","","91 Winthrop St","Cambridge","MA","02138","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"638. ","Smith & Wollensky Restaurant Group","(617) 600-3500","https://www.yellowpages.com/medford-ma/mip/smith-wollensky-restaurant-group-537198137","Food Plans","https://www.smithandwollensky.com","","101 Station Lndg Ste 100","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"639. ","Red Bones Restaurant","(617) 764-1772","https://www.yellowpages.com/somerville-ma/mip/red-bones-restaurant-509794516","Family Style Restaurants,Restaurants","","","99 Albion St","Somerville","MA","02144","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"640. ","Yoki Japanese Restaurant & Bar","(617) 381-6688","https://www.yellowpages.com/medford-ma/mip/yoki-japanese-restaurant-bar-538156497","Sushi Bars,Caterers,Japanese Restaurants","http://www.yokirestaurant.com","","62 Station Lndg","Medford","MA","02155","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"641. ","Caranova Restaurant","(617) 625-8288","https://www.yellowpages.com/somerville-ma/mip/caranova-restaurant-481303711","Restaurants","","","505 Medford St","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"642. ","La Bonanza Restaurant","(617) 625-0594","https://www.yellowpages.com/somerville-ma/mip/la-bonanza-restaurant-521317380","Restaurants","","","505 Medford St","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"643. ","La Posada Restaurant","(617) 776-2049","https://www.yellowpages.com/somerville-ma/mip/la-posada-restaurant-531728310","Family Style Restaurants,Mexican Restaurants,Caterers","http://www.laposadasomerville.com","","505 Medford St","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"644. ","Brisas Del Mar Restaurant","(617) 294-2393","https://www.yellowpages.com/everett-ma/mip/brisas-del-mar-restaurant-548444831","Family Style Restaurants,Mexican Restaurants,Restaurants","http://www.brizasdelmar.com","","440 Broadway","Everett","MA","02149","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
"645. ","Oriental Restaurant","(617) 628-8288","https://www.yellowpages.com/somerville-ma/mip/oriental-restaurant-5815071","Asian Restaurants,Chinese Restaurants,Take Out Restaurants","http://www.orientalchinesesomerville.com","","513 Medford St","Somerville","MA","02145","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=22"
