"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1891. ","Paul's Family Restaurant","(401) 769-0701","https://www.yellowpages.com/woonsocket-ri/mip/pauls-family-restaurant-3122440","Family Style Restaurants,Restaurants","","","867 Social St","Woonsocket","RI","02895","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1892. ","Ernie's Restaurant","(508) 746-3444","https://www.yellowpages.com/plymouth-ma/mip/ernies-restaurant-548686937","Family Style Restaurants,Restaurants","http://erniesrestaurantandbar.com","","330 Court St","Plymouth","MA","02360","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1893. ","Choi King Restaurant","(508) 747-3040","https://www.yellowpages.com/plymouth-ma/mip/choi-king-restaurant-508771792","Asian Restaurants,Chinese Restaurants,Restaurants","","","317 Court St Apt 2","Plymouth","MA","02360","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1894. ","Zheng  Garden Chinese Restaurant","(603) 880-8977","https://www.yellowpages.com/hudson-nh/mip/zheng-garden-chinese-restaurant-506472554","Chinese Restaurants,Caterers,Asian Restaurants","","","43 Lowell Rd","Hudson","NH","03051","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1895. ","Telitsa Restaurant Group Inc","(978) 363-8600","https://www.yellowpages.com/west-newbury-ma/mip/telitsa-restaurant-group-inc-513792820","","","","33 Main St","West Newbury","MA","01985","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1896. ","John T Cataldi Restaurant, Inc","(781) 585-4919","https://www.yellowpages.com/kingston-ma/mip/john-t-cataldi-restaurant-inc-498156120","","http://www.restaurantsolstice.com","","63 Summer St","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1897. ","Park Place Restaurant & Lounge","(603) 893-8777","https://www.yellowpages.com/salem-nh/mip/park-place-restaurant-lounge-536539611","","","","16 Old Rockingham Rd","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1898. ","Bauhinia Restaurant Chinese & Japanese Cuisine","(508) 842-0880","https://www.yellowpages.com/shrewsbury-ma/mip/bauhinia-restaurant-chinese-japanese-cuisine-13521878","Japanese Restaurants,Chinese Restaurants,Asian Restaurants","http://www.bauhiniarestaurant.com","6","271 Grafton St","Shrewsbury","MA","01545","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1899. ","Ninety-Nine Restaurant and Pub","(866) 366-1790","https://www.yellowpages.com/westborough-ma/mip/ninety-nine-restaurant-and-pub-464741787","American Restaurants,Bars,Restaurants","http://www.99restaurants.com","2","206 Turnpike Rd","Westborough","MA","01581","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1900. ","Soho Restaurant","(603) 889-6889","https://www.yellowpages.com/hudson-nh/mip/soho-restaurant-455795388","Asian Restaurants,Family Style Restaurants,Chinese Restaurants","http://www.sohocuisine.com","2","49 Lowell Rd","Hudson","NH","03051","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1901. ","Pentucket Furniture Restaurant","(978) 372-9585","https://www.yellowpages.com/haverhill-ma/mip/pentucket-furniture-restaurant-12407634","Upholsterers,Furniture Repair & Refinish","","1","226 Water St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1902. ","Sawtelle's Pizza Restaurant","(781) 585-9000","https://www.yellowpages.com/kingston-ma/mip/sawtelles-pizza-restaurant-529856","Pizza,Sandwich Shops,Fast Food Restaurants","http://sawtellespizza.com","1","78 Summer St","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1903. ","Mackie's Restaurant and Country Store","(508) 431-7981","https://www.yellowpages.com/north-attleboro-ma/mip/mackies-restaurant-and-country-store-14353451","American Restaurants,Italian Restaurants,Hamburgers & Hot Dogs","http://mackiesrestaurant.com","1","49 N Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1904. ","Bradford Seafood Restaurant & Fish Market","(978) 373-6597","https://www.yellowpages.com/haverhill-ma/mip/bradford-seafood-restaurant-fish-market-13996806","Seafood Restaurants,Take Out Restaurants,Caterers","http://www.facebook.com/BradfordSeafood","1","124 Winter St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1905. ","J D's Restaurant","(508) 699-0259","https://www.yellowpages.com/north-attleboro-ma/mip/j-ds-restaurant-3182441","American Restaurants,Sandwich Shops,Hamburgers & Hot Dogs","https://www.facebook.com/NAbestfood","1","67 N Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1906. ","Tiny's Restaurant","(978) 772-2917","https://www.yellowpages.com/ayer-ma/mip/tinys-restaurant-3770853","American Restaurants,Coffee Shops,Take Out Restaurants","http://www.tinysrestaurantayer.com","1","2 Groton School Rd","Ayer","MA","01432","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
"1907. ","Bertucci's Italian Restaurant","(508) 699-2491","https://www.yellowpages.com/north-attleboro-ma/mip/bertuccis-italian-restaurant-3444504","Italian Restaurants,Restaurants,Pizza","https://www.bertuccis.com/?y_source=1_OTkwNTgwMy01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","","999 S Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=64"
