"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1021. ","Sake Japanese Restaurant","(781) 849-1900","https://www.yellowpages.com/braintree-ma/mip/sake-japanese-restaurant-467060495","Japanese Restaurants,Asian Restaurants,Sushi Bars","http://www.braintreesakesushi.com","","910 Washington St","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1022. ","Olympian Diner Restaurant","(781) 848-8505","https://www.yellowpages.com/braintree-ma/mip/olympian-diner-restaurant-10418765","American Restaurants,Restaurants","http://www.olympiandiner.com","","21 Hancock St","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1023. ","Boston Restaurant Associates","(781) 281-1090","https://www.yellowpages.com/woburn-ma/mip/boston-restaurant-associates-536546186","Family Style Restaurants,Pizza,Restaurants","","","10 Roessler Rd","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1024. ","Lupita Restaurant","(781) 599-3004","https://www.yellowpages.com/lynnfield-ma/mip/lupita-restaurant-503303585","Family Style Restaurants,Restaurants","","","22 Munroe St","Lynnfield","MA","01940","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1025. ","Magic Pan Restaurant","(781) 272-3660","https://www.yellowpages.com/burlington-ma/mip/magic-pan-restaurant-538581033","Restaurants","","","75 Middlesex Tpke","Burlington","MA","01803","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1026. ","Ventura Restaurant Group","(818) 986-9999","https://www.yellowpages.com/weymouth-ma/mip/ventura-restaurant-group-497238328","Family Style Restaurants,Restaurants","","","408 Washington St","Weymouth","MA","02188","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1027. ","Puleo's Dairy Bar & Restaurant","(978) 744-6455","https://www.yellowpages.com/salem-ma/mip/puleos-dairy-bar-restaurant-7641954","Ice Cream & Frozen Desserts,Food Products,Dessert Restaurants","http://www.puleosdairy.com","","376 Highland Ave","Salem","MA","01970","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1028. ","The Last Corner Restaurant","(781) 944-0340","https://www.yellowpages.com/reading-ma/mip/the-last-corner-restaurant-9685569","Restaurants","https://lastcornerrestaurant.com","","49 High St","Reading","MA","01867","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1029. ","Cielo Mexican Restaurant","(781) 519-4454","https://www.yellowpages.com/braintree-ma/mip/cielo-mexican-restaurant-506403374","Latin American Restaurants,Mexican Restaurants,Restaurants","http://www.cielomx.com","","1209 Washington St","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
"1030. ","Viola Restaurant","(781) 848-8980","https://www.yellowpages.com/braintree-ma/mip/viola-restaurant-9210177","Family Style Restaurants,Italian Restaurants,Mediterranean Restaurants","http://violarestaurant.net","","1209 Washington St","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=35"
