"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"2011. ","Boston Restaurant Assoc Inc - CLOSED","","https://www.yellowpages.com/lynnfield-ma/mip/boston-restaurant-assoc-inc-14182891","","","","6 Kimball Ln Ste 210","Lynnfield","MA","01940","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2012. ","Strega Restaurant & Lounge - CLOSED","(978) 741-0004","https://www.yellowpages.com/salem-ma/mip/strega-restaurant-lounge-4561472","Food Products,Restaurants","","2","94 Lafayette St","Salem","MA","01970","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2013. ","Angelica's Restaurant & Functions - CLOSED","(978) 750-4900","https://www.yellowpages.com/middleton-ma/mip/angelicas-restaurant-functions-14074564","American Restaurants,Family Style Restaurants,Italian Restaurants","http://www.angelicas-online.com","15","49 S Main St","Middleton","MA","01949","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2014. ","Aoi Japanese Restaurant - CLOSED","","https://www.yellowpages.com/framingham-ma/mip/aoi-japanese-restaurant-13589051","Japanese Restaurants,Asian Restaurants,Family Style Restaurants","","1","1060 Worcester Rd","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2015. ","Serafina Italian Restaurant - CLOSED","(978) 371-9050","https://www.yellowpages.com/concord-ma/mip/serafina-italian-restaurant-5347041","Italian Restaurants,Mediterranean Restaurants,Restaurants","","2","195 Sudbury Rd","Concord","MA","01742","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2016. ","Mail Coach Restaurant - CLOSED","(978) 371-0097","https://www.yellowpages.com/acton-ma/mip/mail-coach-restaurant-469617371","Family Style Restaurants,Restaurants","","","36 Great Rd","Acton","MA","01720","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2017. ","Windsor Restaurant Corp - CLOSED","(508) 283-1451","https://www.yellowpages.com/framingham-ma/mip/windsor-restaurant-corp-456571937","Restaurant Management & Consultants,Family Style Restaurants,Restaurants","","","672 Waverley St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2018. ","Yummy Yummy Restaurant - CLOSED","","https://www.yellowpages.com/brockton-ma/mip/yummy-yummy-restaurant-5920810","Asian Restaurants,Chinese Restaurants,Restaurants","","","728 Crescent St","Brockton","MA","02302","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2019. ","Nick's Restaurant and Ice Cream - CLOSED","(508) 820-8855","https://www.yellowpages.com/ashland-ma/mip/nicks-restaurant-and-ice-cream-8854623","Ice Cream & Frozen Desserts","","2","71 Pond St","Ashland","MA","01721","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2020. ","Dux Restaurant - CLOSED","(508) 653-8800","https://www.yellowpages.com/natick-ma/mip/dux-restaurant-8787212","Family Style Restaurants,Delicatessens,Seafood Restaurants","","2","1360 Worcester St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2021. ","The Scotch Bonnet Restaurant - CLOSED","(781) 344-6073","https://www.yellowpages.com/stoughton-ma/mip/the-scotch-bonnet-restaurant-11432209","Family Style Restaurants,Caterers,Restaurants","","1","756 Washington St","Stoughton","MA","02072","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2022. ","Charlie S Diner and Restaurant - CLOSED","(508) 580-9844","https://www.yellowpages.com/brockton-ma/mip/charlie-s-diner-and-restaurant-482444680","Restaurants","","1","708 Belmont St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2023. ","Dalya's Restaurant - CLOSED","(781) 275-9940","https://www.yellowpages.com/bedford-ma/mip/dalyas-restaurant-466865041","Mediterranean Restaurants,Greek Restaurants,American Restaurants","http://dalyas.com","","20 North Rd Ste 1","Bedford","MA","01730","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2024. ","Twenty Eight Restaurants - CLOSED","(978) 667-9888","https://www.yellowpages.com/billerica-ma/mip/twenty-eight-restaurants-7406981","Family Style Restaurants,Chinese Restaurants,Restaurants","","","258 Salem Rd","Billerica","MA","01821","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2025. ","Han Dynasty Restaurant - CLOSED","(508) 875-7525","https://www.yellowpages.com/framingham-ma/mip/han-dynasty-restaurant-2848726","Continental Restaurants,Family Style Restaurants,Restaurants","","","509 Concord St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2026. ","Fiori Restaurant - CLOSED","(508) 588-9673","https://www.yellowpages.com/brockton-ma/mip/fiori-restaurant-481309426","Restaurants","http://www.ristorantefiore.com","","237 E Ashland St","Brockton","MA","02302","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2027. ","Sprigs Restaurant & Bar - CLOSED","(978) 263-3325","https://www.yellowpages.com/acton-ma/mip/sprigs-restaurant-bar-23543","Family Style Restaurants,American Restaurants,Bars","","","5 Strawberry Hill Rd","Acton","MA","01720","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2028. ","Yama Japanese Restaurant - CLOSED","(978) 749-9777","https://www.yellowpages.com/andover-ma/mip/yama-japanese-restaurant-2265929","Japanese Restaurants,Restaurants","","","63 Park St","Andover","MA","01810","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2029. ","Upper Crust Restaurant-Sheraton Tara Hotel - CLOSED","(508) 879-7200","https://www.yellowpages.com/framingham-ma/mip/upper-crust-restaurant-sheraton-tara-hotel-475200971","Family Style Restaurants,Restaurants","","","1657 Worcester RD","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2030. ","Owen OLearys Restaurant - CLOSED","","https://www.yellowpages.com/natick-ma/mip/owen-olearys-restaurant-4150019","Restaurants","","","319 Speen St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2031. ","Something Different Restaurant - CLOSED","","https://www.yellowpages.com/beverly-ma/mip/something-different-restaurant-8095241","Restaurants","","","3 Lp Henderson Rd","Beverly","MA","01915","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2032. ","Downtown Restaurant - CLOSED","","https://www.yellowpages.com/framingham-ma/mip/downtown-restaurant-10239346","Family Style Restaurants,Restaurants","","","82 Concord St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2033. ","Ecuavisa Restaurant - CLOSED","","https://www.yellowpages.com/brockton-ma/mip/ecuavisa-restaurant-482438888","Restaurants","","","74 W Elm Ter","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2034. ","Jack's Breakfast Restaurant - CLOSED","","https://www.yellowpages.com/brockton-ma/mip/jacks-breakfast-restaurant-480642367","American Restaurants,Restaurants","","","205 Belmont St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2035. ","E O Noodle Restaurant - CLOSED","","https://www.yellowpages.com/framingham-ma/mip/e-o-noodle-restaurant-2339002","Take Out Restaurants,Restaurants","","","1245 Worcester Rd","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2036. ","Chong Qing Restaurant - CLOSED","(508) 620-9998","https://www.yellowpages.com/framingham-ma/mip/chong-qing-restaurant-9155323","Chinese Restaurants,Family Style Restaurants,Restaurants","","","17 Edgell Rd","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2037. ","San Carlos Restaurant - CLOSED","(508) 857-0984","https://www.yellowpages.com/brockton-ma/mip/san-carlos-restaurant-474167096","Family Style Restaurants,Mexican Restaurants,Caterers","http://www.captaincarlos.com","","20 Linwood Park","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2038. ","Green Tea Restaurant - CLOSED","","https://www.yellowpages.com/natick-ma/mip/green-tea-restaurant-8731705","Family Style Restaurants,Restaurants","http://www.greenteanewton.com","","2 Beacon St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2039. ","Green Tea Restaurant - CLOSED","","https://www.yellowpages.com/framingham-ma/mip/green-tea-restaurant-467872427","Family Style Restaurants,Take Out Restaurants,Caterers","http://www.greenteanewton.com","","2 Beacon St","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
"2040. ","Zeng Mings Restaurant - CLOSED","","https://www.yellowpages.com/north-billerica-ma/mip/zeng-mings-restaurant-456818817","Asian Restaurants,Chinese Restaurants,Restaurants","","","131 Boston Rd","North Billerica","MA","01862","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=68"
