"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"841. ","Waterfords Restaurant & Pub","(781) 329-6034","https://www.yellowpages.com/dedham-ma/mip/waterfords-restaurant-pub-497674727","American Restaurants,Bars,Night Clubs","http://www.waterfordsdedham.weebly.com","1","2 Bridge St","Dedham","MA","02026","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"842. ","Lupita Restaurant","(781) 599-3004","https://www.yellowpages.com/lynn-ma/mip/lupita-restaurant-462230973","Family Style Restaurants,Restaurants","","1","22 Munroe St","Lynn","MA","01901","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"843. ","Ixtapa Mexican Restaurant","(781) 759-1250","https://www.yellowpages.com/woburn-ma/mip/ixtapa-mexican-restaurant-460076197","Mexican Restaurants,Banquet Halls & Reception Facilities,Mexican & Latin American Grocery Stores","http://www.ixtapacantina.com","1","347 Main St","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"844. ","Bickford's Family Restaurant","(781) 272-2262","https://www.yellowpages.com/burlington-ma/mip/bickfords-family-restaurant-6152158","American Restaurants,Family Style Restaurants,Restaurants","http://www.bickfordsrestaurants.com","1","6 Cambridge St","Burlington","MA","01803","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"845. ","Thai Thani Restaurant","(781) 596-1820","https://www.yellowpages.com/swampscott-ma/mip/thai-thani-restaurant-17313265","Thai Restaurants,Asian Restaurants,Restaurants","http://thaithanibythesea.com","1","408 Humphrey St","Swampscott","MA","01907","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"846. ","Thai Thai Restaurant","(781) 255-7333","https://www.yellowpages.com/norwood-ma/mip/thai-thai-restaurant-5323957","Thai Restaurants,Family Style Restaurants,Asian Restaurants","http://www.tha.us","1","481 Washington St","Norwood","MA","02062","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"847. ","Alecomfe Coffee & Restaurant","(978) 587-2825","https://www.yellowpages.com/peabody-ma/mip/alecomfe-coffee-restaurant-534223117","Latin American Restaurants,Brazilian Restaurants,Brew Pubs","http://www.alecomfe.com","1","76 Walnut St","Peabody","MA","01960","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"848. ","Adriatic Restaurant","(978) 594-1832","https://www.yellowpages.com/salem-ma/mip/adriatic-restaurant-456408195","Mediterranean Restaurants,Italian Restaurants,Family Style Restaurants","http://www.adriaticrestaurantandbar.com","1","155 Washington St","Salem","MA","01970","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"849. ","Thai Place Restaurant","(978) 741-8008","https://www.yellowpages.com/salem-ma/mip/thai-place-restaurant-473621355","Thai Restaurants,Asian Restaurants,Take Out Restaurants","http://www.thaiplace.net","1","2 E India Square Mall","Salem","MA","01970","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
"850. ","Lexx Restaurant","(781) 674-2990","https://www.yellowpages.com/lexington-ma/mip/lexx-restaurant-11034483","American Restaurants,Hamburgers & Hot Dogs,Take Out Restaurants","http://www.lexx-restaurant.com","6","1666 Massachusetts Ave","Lexington","MA","02420","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=29"
