"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"61. ","Jerne Restaurant & Bar","(617) 574-7175","https://www.yellowpages.com/boston-ma/mip/jerne-restaurant-bar-473429915","American Restaurants,French Restaurants,Family Style Restaurants","","","10 Avery St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"62. ","Tremonte Restaurant North End","(617) 530-1955","https://www.yellowpages.com/boston-ma/mip/tremonte-restaurant-north-end-544938931","Italian Restaurants,Italian Grocery Stores,Restaurants","http://www.tremonterestaurant.com/boston","","76 Salem St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"63. ","Lobby Restaurant & Lounge","(617) 742-7630","https://www.yellowpages.com/boston-ma/mip/lobby-restaurant-lounge-503857400","Cocktail Lounges,Family Style Restaurants,Bars","","","5 Blossom St","Boston","MA","02114","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"64. ","Creative Restaurant Svc","(617) 797-8881","https://www.yellowpages.com/boston-ma/mip/creative-restaurant-svc-528832135","Beverages-Distributors & Bottlers","","","256 Hanover St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"65. ","Asian Garden Restaurant","(617) 695-1646","https://www.yellowpages.com/boston-ma/mip/asian-garden-restaurant-2507681","Asian Restaurants,Take Out Restaurants,Ice Cream & Frozen Desserts","","","28 Harrison Ave Ste 1","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"66. ","Little Q Hotpot Restaurant","(617) 773-5888","https://www.yellowpages.com/boston-ma/mip/little-q-hotpot-restaurant-504722992","Restaurants","http://littlequsa.com","","660 Washington St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"67. ","Gourmet Seafood Restaurant","(617) 695-3700","https://www.yellowpages.com/boston-ma/mip/gourmet-seafood-restaurant-21472316","Restaurants","","","46 Beach St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"68. ","Explorateur Cafe, Restaurant & Bar","(617) 466-6600","https://www.yellowpages.com/boston-ma/mip/explorateur-cafe-restaurant-bar-539602734","Restaurants","https://www.explorateur.com/dinner","","186 Tremont St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"69. ","Little Lamb Restaurant","(857) 233-2200","https://www.yellowpages.com/boston-ma/mip/little-lamb-restaurant-480978997","Chinese Restaurants,Asian Restaurants,Family Style Restaurants","https://www.mylittlelambhotpot.com","","326 Cambridge St","Boston","MA","02114","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
"70. ","Brookfarm Restaurant","(617) 720-3550","https://www.yellowpages.com/boston-ma/mip/brookfarm-restaurant-496568994","Restaurants","","","116 Salem St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=3"
