"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1621. ","Shadis Lebanese Restaurant","(978) 683-9559","https://www.yellowpages.com/north-andover-ma/mip/shadis-lebanese-restaurant-548489415","Family Style Restaurants,Restaurants","","","585 Chickering Rd","North Andover","MA","01845","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1622. ","Sabor Da Vila Restaurante","(978) 455-2129","https://www.yellowpages.com/lowell-ma/mip/sabor-da-vila-restaurante-532022007","Restaurants","","","7 Hanover St","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1623. ","Einstein Noah Restaurant Group Inc","(978) 459-9340","https://www.yellowpages.com/chelmsford-ma/mip/einstein-noah-restaurant-group-inc-496240803","Restaurants","","","40 Drum Hill Rd","Chelmsford","MA","01824","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1624. ","Casa Blanca Mexican Restaurant","(978) 688-4672","https://www.yellowpages.com/methuen-ma/mip/casa-blanca-mexican-restaurant-524902288","Restaurants","http://casablancamexican.com","","106 Lowell Blvd","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1625. ","Daybreak Family Restaurant","(508) 583-5341","https://www.yellowpages.com/west-bridgewater-ma/mip/daybreak-family-restaurant-5035524","American Restaurants,Family Style Restaurants,Take Out Restaurants","https://daybreakfamilyrestaurant.com","","337 W Center St","West Bridgewater","MA","02379","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1626. ","Bani Restaurant","(978) 458-6384","https://www.yellowpages.com/lowell-ma/mip/bani-restaurant-2865404","Family Style Restaurants,Take Out Restaurants,Caterers","","","681 Merrimack St","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1627. ","Grand Slam Restaurant Conceptsfoxboro","(508) 543-5461","https://www.yellowpages.com/foxboro-ma/mip/grand-slam-restaurant-conceptsfoxboro-479758870","Restaurants","","","25 Foxboro Blvd","Foxboro","MA","02035","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1628. ","Naidelyn Market Restaurant","(978) 557-5636","https://www.yellowpages.com/lawrence-ma/mip/naidelyn-market-restaurant-456816143","Restaurants","","","193 S Broadway","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1629. ","Geno's Restaurant & Lounge","(508) 339-8771","https://www.yellowpages.com/mansfield-ma/mip/genos-restaurant-lounge-8549820","American Restaurants,Bars,Taverns","http://www.genosmansfield.com","","407 N Main St","Mansfield","MA","02048","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1630. ","Raptor Restaurant Group","(774) 215-0901","https://www.yellowpages.com/foxboro-ma/mip/raptor-restaurant-group-544236662","Family Style Restaurants,Restaurants","","","4 Foxboro Blvd","Foxboro","MA","02035","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1631. ","Carbone's Restaurant","(508) 435-3465","https://www.yellowpages.com/hopkinton-ma/mip/carbones-restaurant-462538","American Restaurants,Italian Restaurants,Family Style Restaurants","http://carboneshopkinton.com","","280 Cedar St","Hopkinton","MA","01748","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1632. ","Fresh Catch Seafood , Butcher Shops and Restaraunts","(508) 339-4252","https://www.yellowpages.com/mansfield-ma/mip/fresh-catch-seafood-butcher-shops-and-restaraunts-548233177","Meat Markets,Restaurants","","","30 Chauncy St Ste 106","Mansfield","MA","02048","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1633. ","Atlantico Restaurant","(978) 655-5679","https://www.yellowpages.com/lawrence-ma/mip/atlantico-restaurant-481142117","Family Style Restaurants,Restaurants","","","170 S Union St","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1634. ","Sully S Restaurant & Pub","(508) 485-6754","https://www.yellowpages.com/marlborough-ma/mip/sully-s-restaurant-pub-521264893","Bars,Restaurants","","","11 Florence St","Marlborough","MA","01752","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1635. ","Souper Bowl Restaurant","(978) 937-3388","https://www.yellowpages.com/lowell-ma/mip/souper-bowl-restaurant-451802606","Restaurants","","","1733 Middlesex St","Lowell","MA","01851","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1636. ","Lawadessa Restaurant","(508) 510-6315","https://www.yellowpages.com/west-bridgewater-ma/mip/lawadessa-restaurant-504982297","Caterers,Family Style Restaurants,Restaurants","http://www.lawadessarestaurant.com","","757 W Center St","West Bridgewater","MA","02379","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1637. ","Sugar Lounge And Restaurant","(978) 208-8438","https://www.yellowpages.com/lawrence-ma/mip/sugar-lounge-and-restaurant-550693547","Cocktail Lounges,Family Style Restaurants,Restaurants","","","118 S Union St","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
"1638. ","Heritage Farm Ice Cream & Restaurant","(978) 459-0802","https://www.yellowpages.com/lowell-ma/mip/heritage-farm-ice-cream-restaurant-14791403","Dessert Restaurants,Fast Food Restaurants,Ice Cream & Frozen Desserts","http://heritagefarmicecream.com","","163 Pawtucket Blvd","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=55"
