"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"781. ","Lewis' Restaurant & Grille Inc","(781) 762-8928","https://www.yellowpages.com/norwood-ma/mip/lewis-restaurant-grille-inc-7152286","American Restaurants,Hamburgers & Hot Dogs,Bar & Grills","http://www.lewisbarandgrill.com","3","92 Central St","Norwood","MA","02062","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"782. ","Chateau Restaurant","(781) 894-3339","https://www.yellowpages.com/waltham-ma/mip/chateau-restaurant-7734526","Italian Restaurants,Take Out Restaurants,Caterers","http://www.chateaurestaurant.com","7","195 School St","Waltham","MA","02451","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"783. ","The Great Wall Restaurant","(781) 275-7007","https://www.yellowpages.com/bedford-ma/mip/the-great-wall-restaurant-7424613","Chinese Restaurants,Caterers,Buffet Restaurants","http://www.greatwallbedford.com","3","309 Great Rd","Bedford","MA","01730","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"784. ","Bertucci's Italian Restaurant","(781) 942-2001","https://www.yellowpages.com/reading-ma/mip/bertuccis-italian-restaurant-473752476","Italian Restaurants,Restaurants,Pizza","https://www.bertuccis.com/?y_source=1_OTkwNTgwOS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","1","45 Walkers Brook Dr","Reading","MA","01867","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"785. ","Jake's Seafood Restaurant","(781) 925-1024","https://www.yellowpages.com/hull-ma/mip/jakes-seafood-restaurant-8040174","Seafood Restaurants,Lobsters,Family Style Restaurants","http://www.jakesseafoods.com","1","50 George Washington Blvd","Hull","MA","02045","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"786. ","Chateau Restaurant Of Braintree","(781) 380-8770","https://www.yellowpages.com/braintree-ma/mip/chateau-restaurant-of-braintree-16739194","Italian Restaurants,Caterers,Mediterranean Restaurants","http://www.chateaurestaurant.com","1","535 John Mahar Hwy","Braintree","MA","02184","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"787. ","Restaurant Depot","(781) 449-1010","https://www.yellowpages.com/needham-heights-ma/mip/restaurant-depot-10203919","Food Products-Wholesale,Restaurant Equipment & Supplies","http://www.restaurantdepot.com","","114 1st Ave Ste 1","Needham Heights","MA","02494","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"788. ","Bertucci's Italian Restaurant","(781) 933-1440","https://www.yellowpages.com/woburn-ma/mip/bertuccis-italian-restaurant-23309060","Italian Restaurants,Restaurants,Pizza","https://www.bertuccis.com/?y_source=1_OTkwNTgyNC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","","17 Commerce Way","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"789. ","Chateau Restaurant","(781) 762-5335","https://www.yellowpages.com/norwood-ma/mip/chateau-restaurant-6232607","Italian Restaurants,Pizza,Caterers","http://www.chateaurestaurant.com","","404 Boston Providence Tpke","Norwood","MA","02062","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"790. ","Hong Kong Restaurant","(617) 527-1100","https://www.yellowpages.com/newtonville-ma/mip/hong-kong-restaurant-4573386","Restaurants","","","10 Austin St","Newtonville","MA","02460","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
"791. ","Brothers Pizza & Restaurant","(781) 444-5060","https://www.yellowpages.com/needham-heights-ma/mip/brothers-pizza-restaurant-4078848","Pizza,Sandwich Shops,Italian Restaurants","http://www.bros-pizza.com","","201 Reservoir St","Needham Heights","MA","02494","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=27"
