"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1801. ","Uptowne Mediterranean Restaurant","(508) 842-4544","https://www.yellowpages.com/shrewsbury-ma/mip/uptowne-mediterranean-restaurant-480951357","Mediterranean Restaurants,Middle Eastern Restaurants,Caterers","http://www.uptownedeli.com","4","1000 Boston Tpke","Shrewsbury","MA","01545","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1802. ","El Azteca Mexican Restaurant","(508) 226-6258","https://www.yellowpages.com/attleboro-ma/mip/el-azteca-mexican-restaurant-1688062","Latin American Restaurants,Mexican Restaurants,Seafood Restaurants","http://twitter.com/letseat","5","71 Pleasant St","Attleboro","MA","02703","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1803. ","A J Tomaiolo Italian Restaurant","(508) 393-5245","https://www.yellowpages.com/northborough-ma/mip/a-j-tomaiolo-italian-restaurant-501666603?lid=1001405104104","Bars,Italian Restaurants,American Restaurants","http://www.citysearch.com/profile/660341784/northborough_ma/aj_s.html","3","411 W Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1804. ","Olive Garden Italian Restaurant","(978) 649-6727","https://www.yellowpages.com/tyngsboro-ma/mip/olive-garden-italian-restaurant-480088120","Italian Restaurants,Take Out Restaurants,American Restaurants","http://www.olivegarden.com/specials/giant-stuffed-pasta-shells-and-manicotti?cmpid=br:og_ag:ie_ch:dry_ca:OGQ4GSP_dt:20170417_sn:yp_gt:tyngsboro-ma-1639_pl:otherlink1_rd:1827","4","422 Middlesex Rd","Tyngsboro","MA","01879","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1805. ","Roma Restaurant","(978) 374-8001","https://www.yellowpages.com/haverhill-ma/mip/roma-restaurant-825297","Italian Restaurants,Caterers,Family Style Restaurants","http://www.theromarestaurant.com","1","29 Middlesex St","Haverhill","MA","01835","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1806. ","Weathervane Seafood Restaurant","(603) 893-6269","https://www.yellowpages.com/salem-nh/mip/weathervane-seafood-restaurant-2243974","Seafood Restaurants,Fish & Seafood Markets,Family Style Restaurants","http://www.weathervaneseafoods.com","1","41 S Broadway","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1807. ","Wah Sang Chinese Restaurant","(978) 373-9960","https://www.yellowpages.com/haverhill-ma/mip/wah-sang-chinese-restaurant-12303039","Chinese Restaurants,Asian Restaurants,Caterers","http://www.wahsanglowellma.com","1","60 Hilldale Ave","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1808. ","Lobster Tail Restaurant & Fish Market","(603) 890-5555","https://www.yellowpages.com/windham-nh/mip/lobster-tail-restaurant-fish-market-7365098","Lobsters,Fish & Seafood Markets","","4","4 Cobbetts Pond Rd Unit 2","Windham","NH","03087","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1809. ","Ninety-Nine Restaurant and Pub","(603) 893-5596","https://www.yellowpages.com/salem-nh/mip/ninety-nine-restaurant-and-pub-19057628","American Restaurants,Restaurants,Taverns","https://www.99restaurants.com","","149 S Broadway","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
"1810. ","Grand China Restaurant","(603) 893-9124","https://www.yellowpages.com/salem-nh/mip/grand-china-restaurant-9133437","Bars,Chinese Restaurants,Restaurants","","8","7 Veterans Memorial Pkwy","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=61"
