"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1231. ","I Pazzi Restaurant","(978) 777-1955","https://www.yellowpages.com/danvers-ma/mip/i-pazzi-restaurant-468142168","Italian Restaurants,Mediterranean Restaurants,Seafood Restaurants","http://www.ipazzirestaurant.com","","50 Maple St","Danvers","MA","01923","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1232. ","Anmol Indian Restaurant","(978) 232-9009","https://www.yellowpages.com/beverly-ma/mip/anmol-indian-restaurant-455540914","Indian Restaurants,Take Out Restaurants,Caterers","http://www.anmolindia.com","","258 Rantoul St","Beverly","MA","01915","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1233. ","Restaurantstoyou.com","(617) 500-4494","https://www.yellowpages.com/stoughton-ma/mip/restaurantstoyou-com-4819920","Family Style Restaurants,Restaurants","http://restaurantstoyou.com","","31 Tosca Dr Ste 1","Stoughton","MA","02072","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1234. ","Supino's Italian Restaurant and Sports Pub","(978) 774-0707","https://www.yellowpages.com/danvers-ma/mip/supinos-italian-restaurant-and-sports-pub-320598","Italian Restaurants,Pizza,Mediterranean Restaurants","http://supinositalianrestaurant.com","","250 Newbury St","Danvers","MA","01923","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1235. ","Blue Dalia Restaurant & Tequila Bar","(508) 960-0190","https://www.yellowpages.com/natick-ma/mip/blue-dalia-restaurant-tequila-bar-545068465","Mexican Restaurants","http://www.bluedaliarestaurant.com","","1245 Worcester St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1236. ","Nzuko Restaurant","(508) 610-1024","https://www.yellowpages.com/framingham-ma/mip/nzuko-restaurant-530230961","Family Style Restaurants,Restaurants","http://nzuko.co","","341 Cochituate Rd","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1237. ","Palma Pizzeria & Restaurant","(774) 223-5118","https://www.yellowpages.com/brockton-ma/mip/palma-pizzeria-restaurant-505178277","Pizza,Restaurants","","","880 Main St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1238. ","El Mariachi Restaurant","(508) 405-1187","https://www.yellowpages.com/framingham-ma/mip/el-mariachi-restaurant-531051517","Mexican Restaurants,Restaurants,Family Style Restaurants","http://mexicanrestaurantelmariachi.com","","358 Waverley St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1239. ","Luanda Restaurant","(508) 427-1649","https://www.yellowpages.com/brockton-ma/mip/luanda-restaurant-9440133","Family Style Restaurants,Seafood Restaurants,Restaurants","http://www.luandabrockton.com","","453 Centre St","Brockton","MA","02302","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
"1240. ","Alexander's Family Restaurant","(508) 584-8834","https://www.yellowpages.com/brockton-ma/mip/alexanders-family-restaurant-15327106","Family Style Restaurants,Pizza,Take Out Restaurants","http://www.alexandersfamilyrestaurant.com","","391 Crescent St","Brockton","MA","02302","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=42"
