"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1861. ","Theos Restaurant","(978) 352-6171","https://www.yellowpages.com/haverhill-ma/mip/theos-restaurant-475321065","Family Style Restaurants,Restaurants","","","10 North St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1862. ","Wah Sang Chinese Restaurant","(978) 521-0841","https://www.yellowpages.com/haverhill-ma/mip/wah-sang-chinese-restaurant-541620637","Chinese Restaurants,Restaurants","","","290 Main St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1863. ","Table At 10 Restaurant & Bar","(508) 576-8102","https://www.yellowpages.com/north-attleboro-ma/mip/table-at-10-restaurant-bar-522366057","American Restaurants,Seafood Restaurants,Restaurants","http://www.tableat10.com","","10 N Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1864. ","Fotini's Restaurant Bar","(978) 365-5757","https://www.yellowpages.com/bolton-ma/mip/fotinis-restaurant-bar-497490449","Bars,Brew Pubs,American Restaurants","http://www.fotinisrestaurant.com","","544 Wattaquadock Hill Rd","Bolton","MA","01740","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1865. ","Fisherman's III Restaurant","(508) 222-8090","https://www.yellowpages.com/norton-ma/mip/fishermans-iii-restaurant-6565343","Take Out Restaurants,Seafood Restaurants,Restaurants","","","411 Old Colony Rd","Norton","MA","02766","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1866. ","Massachusetts Restaurant Association","(800) 852-3042","https://www.yellowpages.com/westborough-ma/mip/massachusetts-restaurant-association-503214537","Family Style Restaurants,Restaurants","http://massrestaurantassoc.org","","297 Turnpike Rd","Westborough","MA","01581","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1867. ","Downtown Restaurant","(508) 222-7030","https://www.yellowpages.com/chartley-ma/mip/downtown-restaurant-462954763","Restaurants","","","Po Box 50","Chartley","MA","02712","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1868. ","Mikaku Japanese Restaurant","(508) 393-5553","https://www.yellowpages.com/northborough-ma/mip/mikaku-japanese-restaurant-13424378","Japanese Restaurants,Sushi Bars,Asian Restaurants","http://www.mikakujapanese.com","","290 W Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1869. ","Willowbrook Restaurant","(508) 473-4420","https://www.yellowpages.com/mendon-ma/mip/willowbrook-restaurant-26142128","American Restaurants,Pizza,Sandwich Shops","http://www.willowbrookrestaurant.com","","16 Hastings St","Mendon","MA","01756","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1870. ","The Fish Shack Restaurant","(978) 546-6667","https://www.yellowpages.com/rockport-ma/mip/the-fish-shack-restaurant-10347078","Seafood Restaurants,Family Style Restaurants,American Restaurants","","","21 Dock Sq","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1871. ","Ellen's Harborside Restaurant","(978) 546-2512","https://www.yellowpages.com/rockport-ma/mip/ellens-harborside-restaurant-12813924","Family Style Restaurants,Seafood Restaurants,Take Out Restaurants","http://www.ellensharborside.com","","1 T Wharf","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1872. ","Grill Room Restaurant","(978) 546-3341","https://www.yellowpages.com/rockport-ma/mip/grill-room-restaurant-1013763","Bar & Grills,Family Style Restaurants,Restaurants","http://www1.canddlimousine.com?kw=limousine%20services","","36 Country Club Rd","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1873. ","Ellens Harborside Restaurant","(978) 546-2512","https://www.yellowpages.com/rockport-ma/mip/ellens-harborside-restaurant-506521986","Seafood Restaurants,Restaurants","","","1 Wharf Rd","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1874. ","Carriage House Seafood Grill Restaurant Incorporated","(978) 448-0128","https://www.yellowpages.com/groton-ma/mip/carriage-house-seafood-grill-restaurant-incorporated-470114525","Fish & Seafood-Wholesale","","","128 Main St","Groton","MA","01450","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1875. ","Loafers American Restaurant","(603) 890-6363","https://www.yellowpages.com/salem-nh/mip/loafers-american-restaurant-17740374","American Restaurants,Family Style Restaurants,Restaurants","","","43 Pelham Rd","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1876. ","Town Restaurant","(508) 695-9073","https://www.yellowpages.com/north-attleboro-ma/mip/town-restaurant-544654194","Restaurants","http://www.manta.com/c/mmf1kvj/town-coffee-shop","","11 E Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
"1877. ","Udupi Indian Restaurant","(603) 888-6003","https://www.yellowpages.com/nashua-nh/mip/udupi-indian-restaurant-470404448","Indian Restaurants,Restaurants","http://rajasudupibhavan.com","","295 Daniel Webster HWY","Nashua","NH","03060","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=63"
