"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"751. ","Tokyo City Restaurant","(617) 789-3663","https://www.yellowpages.com/hyde-park-ma/mip/tokyo-city-restaurant-519537854","Family Style Restaurants,Restaurants","","","92 Harvard Ave","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"752. ","Mississippi's Restaurant","(617) 276-3622","https://www.yellowpages.com/hyde-park-ma/mip/mississippis-restaurant-462750358","Restaurants","http://mississippis.com","","900 Metropolitan Ave","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"753. ","Farah S Cafe Restaurant","(617) 910-3203","https://www.yellowpages.com/hyde-park-ma/mip/farah-s-cafe-restaurant-482150590","Caribbean Restaurants,Restaurants","","","1158 River St","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"754. ","Fanfan Bakery Restaurant","(617) 361-1710","https://www.yellowpages.com/hyde-park-ma/mip/fanfan-bakery-restaurant-451809242","Bakeries,Family Style Restaurants,Caterers","","","15 Harvard Ave","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"755. ","Rincon Caribeno Restaurant","(617) 360-9775","https://www.yellowpages.com/hyde-park-ma/mip/rincon-caribeno-restaurant-457318213","Latin American Restaurants,Mexican Restaurants,Family Style Restaurants","http://www.rinconcaribeno.com","","18 Fairmount Ave","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"756. ","Antonio Bacaro Restaurant","(617) 272-3028","https://www.yellowpages.com/hyde-park-ma/mip/antonio-bacaro-restaurant-524857985","Italian Restaurants,Family Style Restaurants,Restaurants","https://www.antoniosbacaro.com","","5 Fairmount Ave","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"757. ","Zaz Restaurant","(617) 276-3729","https://www.yellowpages.com/hyde-park-ma/mip/zaz-restaurant-474572880","Vegetarian Restaurants,Caterers,American Restaurants","http://www.zazrestaurant.com","","1238 River St","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"758. ","Red Moon Chinese Restaurant","(617) 361-1788","https://www.yellowpages.com/hyde-park-ma/mip/red-moon-chinese-restaurant-504010957","Chinese Restaurants,Asian Restaurants,Caterers","","","1299 River St","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"759. ","Gourmet China Restaurant","(617) 482-9888","https://www.yellowpages.com/hyde-park-ma/mip/gourmet-china-restaurant-503654929","Chinese Restaurants,Family Style Restaurants,Take Out Restaurants","","","23 Tyler St","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"760. ","River Grille Restaurant & Cafe","(617) 364-6600","https://www.yellowpages.com/hyde-park-ma/mip/river-grille-restaurant-cafe-10499594","Pasta,American Restaurants,Pizza","http://rivergrilleonline.com","5","1263 River St","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
"761. ","Las Vegas Seafood Restaurant","(617) 364-2772","https://www.yellowpages.com/hyde-park-ma/mip/las-vegas-seafood-restaurant-15907525","Seafood Restaurants,Take Out Restaurants,Creole & Cajun Restaurants","","","6 Maple St","Hyde Park","MA","02136","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=26"
