"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1321. ","Buena Vista Restaurant","(508) 580-7745","https://www.yellowpages.com/brockton-ma/mip/buena-vista-restaurant-6298778","Mexican Restaurants,Latin American Restaurants,Restaurants","https://www.facebook.com/Buena-vista-restaurant-349253328579011","","526 Main St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1322. ","Los Pinos Mexican & Salvadorian Restaurant","(508) 202-9230","https://www.yellowpages.com/framingham-ma/mip/los-pinos-mexican-salvadorian-restaurant-549546639","Mexican Restaurants,Latin American Restaurants,Restaurants","","","183 Concord St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1323. ","Aconchego Restaurant","(508) 309-7762","https://www.yellowpages.com/framingham-ma/mip/aconchego-restaurant-457295697","Family Style Restaurants,Restaurants","","","66 Hollis St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1324. ","Pueblito Paisa Colombia Restaurant","(508) 424-1125","https://www.yellowpages.com/framingham-ma/mip/pueblito-paisa-colombia-restaurant-471830195","Latin American Restaurants,Spanish Restaurants,Family Style Restaurants","http://www.pueblitopaisarestaurant.com","","66 Hollis St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1325. ","Restauranttoyou.Com","(781) 793-7948","https://www.yellowpages.com/sharon-ma/mip/restauranttoyou-com-456805066","Family Style Restaurants,Caterers,Restaurants","","","158 Mountain St","Sharon","MA","02067","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1326. ","Kylemore Restaurant & Pub","(508) 850-6953","https://www.yellowpages.com/walpole-ma/mip/kylemore-restaurant-pub-20468269","Bars,Restaurants,Taverns","http://www.manta.com/c/mml7xbp/kylemore-restaurant-pub","","16 Macdonald Cir","Walpole","MA","02081","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1327. ","Restaurant Technologies Inc","(978) 587-0598","https://www.yellowpages.com/north-billerica-ma/mip/restaurant-technologies-inc-481149305","Restaurant Management & Consultants,Family Style Restaurants,Restaurants","","","16 Esquire Rd Ste 4","North Billerica","MA","01862","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1328. ","Terra Brasilis Restaurant","(508) 620-9354","https://www.yellowpages.com/framingham-ma/mip/terra-brasilis-restaurant-537306991","Latin American Restaurants,Restaurants,Brazilian Restaurants","http://www.terrabrasilisrestaurant.com","","94 Union Avenue Ter","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1329. ","Sebastian's Restaurant","(508) 583-3776","https://www.yellowpages.com/brockton-ma/mip/sebastians-restaurant-352551","Restaurants","","","278 Main St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1330. ","Cristal Restaurant","(508) 427-6900","https://www.yellowpages.com/brockton-ma/mip/cristal-restaurant-2206743","Restaurants","https://www.facebook.com/Cristal-Restaurant-Lounge-144769718950562/?rf=120743771270465","","250 Main St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1331. ","Carmens Mex & American Restaurant","(781) 878-3039","https://www.yellowpages.com/abington-ma/mip/carmens-mex-american-restaurant-544692887","Latin American Restaurants,Mexican Restaurants,Restaurants","","","268 Washington St","Abington","MA","02351","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1332. ","Aoi Japanese Restaurant","(508) 861-3613","https://www.yellowpages.com/framingham-ma/mip/aoi-japanese-restaurant-512470423","Japanese Restaurants,Sushi Bars,Asian Restaurants","http://www.aoijapanese.com","","855 Worcester Rd","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1333. ","Paradise Caribbean Restaurant","(508) 587-8770","https://www.yellowpages.com/brockton-ma/mip/paradise-caribbean-restaurant-534605418","Caribbean Restaurants,Restaurants","http://www.paradisecaribbeanrestaurant.com","","192 Warren Ave","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1334. ","Sideline Restaurant","(508) 587-5511","https://www.yellowpages.com/abington-ma/mip/sideline-restaurant-467518200","Family Style Restaurants,Restaurants","","","232 Ashland St","Abington","MA","02351","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1335. ","Restaurant Panorama","(781) 964-9221","https://www.yellowpages.com/brockton-ma/mip/restaurant-panorama-477247515","Restaurants","","","180 N Main St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1336. ","Restaurant Panaroma","(508) 857-2085","https://www.yellowpages.com/brockton-ma/mip/restaurant-panaroma-8164493","Coffee Shops,Restaurants","","","176 N Main St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1337. ","79 Caribbean Restaurant","(508) 857-3554","https://www.yellowpages.com/brockton-ma/mip/79-caribbean-restaurant-545981740","Family Style Restaurants,Restaurants","","","158 Montello St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1338. ","El Maya Restaurant","(508) 872-7771","https://www.yellowpages.com/framingham-ma/mip/el-maya-restaurant-495387400","Family Style Restaurants,Mexican Restaurants,Restaurants","http://www.elmaya.us","","144 Waverley St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1339. ","Louies Restaurant","(508) 309-3036","https://www.yellowpages.com/framingham-ma/mip/louies-restaurant-523711482","Restaurants,Bar & Grills","","","358 Waverley St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1340. ","La Pupusa Loca Restaurant","(774) 777-5960","https://www.yellowpages.com/framingham-ma/mip/la-pupusa-loca-restaurant-530883654","Family Style Restaurants,Restaurants","","","672 Waverley St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1341. ","Stix & Stones Restaurant & Lounge","(339) 788-9381","https://www.yellowpages.com/abington-ma/mip/stix-stones-restaurant-lounge-466432075","Bar & Grills,Bars,Cocktail Lounges","http://www.stixandstonesabington.com/#","","800 Brockton Ave","Abington","MA","02351","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1342. ","Margots Restaurant","(781) 857-1298","https://www.yellowpages.com/abington-ma/mip/margots-restaurant-9071005","Restaurants","","","800 Brockton Ave","Abington","MA","02351","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1343. ","Bamboo Asian Cuisine Chinese Restaurant","(860) 909-1333","https://www.yellowpages.com/framingham-ma/mip/bamboo-asian-cuisine-chinese-restaurant-542465051","Chinese Restaurants,Restaurants","https://www.bambooasianct.com","","141 State St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1344. ","Sisters Restaurant","(508) 510-5848","https://www.yellowpages.com/brockton-ma/mip/sisters-restaurant-550847252","Restaurants","","","263 Court St","Brockton","MA","02302","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1345. ","Ram's Roti Restaurant","(508) 587-5535","https://www.yellowpages.com/brockton-ma/mip/rams-roti-restaurant-474575798","Family Style Restaurants,Restaurants","","","27 Pleasant St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1346. ","Parkway Restaurant","(508) 559-6303","https://www.yellowpages.com/brockton-ma/mip/parkway-restaurant-7902287","Restaurants","","","53 Legion Pkwy","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1347. ","Atuamarica Restaurant","(508) 232-3102","https://www.yellowpages.com/brockton-ma/mip/atuamarica-restaurant-472808281","Family Style Restaurants,Restaurants","","","74 W Elm St","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1348. ","Peruvian Place Restaurant","(508) 580-0147","https://www.yellowpages.com/brockton-ma/mip/peruvian-place-restaurant-7870718","Peruvian Restaurants,Latin American Restaurants,Restaurants","","","55 City Hall Plz","Brockton","MA","02301","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1349. ","Santana Restaurant And Function Hall","(774) 223-5327","https://www.yellowpages.com/brockton-ma/mip/santana-restaurant-and-function-hall-511631152","Family Style Restaurants,Caterers,Restaurants","http://www.santanarestaurantfunctionhall.com/Login.aspx","","684 Crescent St","Brockton","MA","02302","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
"1350. ","Jo Jos 10 Restaurant","(978) 461-2110","https://www.yellowpages.com/maynard-ma/mip/jo-jos-10-restaurant-457043235","Family Style Restaurants,Restaurants","","","86 Powder Mill Rd","Maynard","MA","01754","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=45"
