"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"991. ","China Villa Restaurant","(781) 224-1178","https://www.yellowpages.com/wakefield-ma/mip/china-villa-restaurant-505343694","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","http://www.chinaeaterywakefield.com","","412 Main St","Wakefield","MA","01880","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"992. ","Comellas Restaurant H","(781) 431-2111","https://www.yellowpages.com/wellesley-hills-ma/mip/comellas-restaurant-h-546214137","Family Style Restaurants,Restaurants","","","14 Mica Ln","Wellesley Hills","MA","02481","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"993. ","Ninety Nine Restaurant & Pub","(781) 740-8599","https://www.yellowpages.com/hingham-ma/mip/ninety-nine-restaurant-pub-543915035","Steak Houses,Restaurants","http://99restaurants.com","","428 Lincoln St","Hingham","MA","02043","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"994. ","Formosa Taipei Restaurant","(781) 862-6198","https://www.yellowpages.com/lexington-ma/mip/formosa-taipei-restaurant-456076157","Asian Restaurants,Chinese Restaurants,Family Style Restaurants","http://www.formosa-taipei.com","","315 Marrett Rd","Lexington","MA","02421","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"995. ","Owen O’leary’s Restaurant","(781) 938-1888","https://www.yellowpages.com/woburn-ma/mip/owen-olearys-restaurant-520793117","Restaurants","http://caringforall.com","","800 W Cummings Park Ste 1200","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"996. ","Vicky's Restaurant","(781) 584-6278","https://www.yellowpages.com/lynn-ma/mip/vickys-restaurant-537193695","Family Style Restaurants,Restaurants","","","141 Essex St","Lynn","MA","01902","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"997. ","Ports Restaurant","(781) 290-5655","https://www.yellowpages.com/waltham-ma/mip/ports-restaurant-17674963","Family Style Restaurants,Restaurants","","","70 3rd Ave","Waltham","MA","02451","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"998. ","Piccadilly Pub Restaurant","(781) 890-7373","https://www.yellowpages.com/waltham-ma/mip/piccadilly-pub-restaurant-4884931","Family Style Restaurants,Taverns,Restaurants","http://piccadillypub.com","","380 Winter St","Waltham","MA","02451","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"999. ","Maki Maki Japanese Restaurant","(781) 305-3829","https://www.yellowpages.com/woburn-ma/mip/maki-maki-japanese-restaurant-480181495","Japanese Restaurants,Family Style Restaurants,Asian Restaurants","http://www.makimakiwoburn.com","","40 Cummings Park","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"1000. ","Main Restaurant Group","(781) 587-3754","https://www.yellowpages.com/wakefield-ma/mip/main-restaurant-group-548241878","Family Style Restaurants,Restaurants","","","340 Main St","Wakefield","MA","01880","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"1001. ","Sabatino's Restaurant","(781) 246-4444","https://www.yellowpages.com/wakefield-ma/mip/sabatinos-restaurant-461511360","Mediterranean Restaurants,Italian Restaurants,Family Style Restaurants","http://www.sabatinositaliankitchen.com","","330 Main St","Wakefield","MA","01880","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"1002. ","Godavari Indian Restaurant - Woburn","(781) 935-6060","https://www.yellowpages.com/woburn-ma/mip/godavari-indian-restaurant-woburn-509700668","Caterers,Restaurants","http://www.godavariwoburnma.com","","9 Cummings Park","Woburn","MA","01801","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"1003. ","Restaurant Mediterranean","(781) 595-9100","https://www.yellowpages.com/lynnfield-ma/mip/restaurant-mediterranean-468268289","Restaurants","","","24 Broadway","Lynnfield","MA","01940","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
"1004. ","Inaka Japanese Restaurant","(978) 794-9806","https://www.yellowpages.com/reading-ma/mip/inaka-japanese-restaurant-551656616","Japanese Restaurants,Asian Restaurants,Restaurants","http://inakasushi.com","","37 Jacob Way","Reading","MA","01867","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=34"
