"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"2071. ","Gloucester Depot Restaurant - CLOSED","(978) 281-7770","https://www.yellowpages.com/gloucester-ma/mip/gloucester-depot-restaurant-10187276","Pizza,Sandwich Shops,Restaurants","","2","24 Railroad Ave","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2072. ","Mounirs Restaurant - CLOSED","","https://www.yellowpages.com/lawrence-ma/mip/mounirs-restaurant-4434180","Restaurants","","1","34 S Broadway","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2073. ","River Road Cafe Restaurant - CLOSED","(978) 640-9441","https://www.yellowpages.com/tewksbury-ma/mip/river-road-cafe-restaurant-433166","Greek Restaurants,Coffee Shops,Restaurants","","","910 Andover St","Tewksbury","MA","01876","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2074. ","Sabor Latino Restaurant - CLOSED","(978) 455-0599","https://www.yellowpages.com/lowell-ma/mip/sabor-latino-restaurant-462944601","Latin American Restaurants,Family Style Restaurants,Mexican Restaurants","","","515 Central St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2075. ","Amae Restaurant - CLOSED","(978) 735-4566","https://www.yellowpages.com/lowell-ma/mip/amae-restaurant-23271719","Family Style Restaurants,Restaurants","","","602 Merrimack St","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2076. ","Latino Restaurant & Night Club - CLOSED","(978) 687-8999","https://www.yellowpages.com/lawrence-ma/mip/latino-restaurant-night-club-10979922","Latin American Restaurants,Restaurants","","","188 Broadway","Lawrence","MA","01840","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2077. ","Franklin's Restaurants - CLOSED","(508) 541-1238","https://www.yellowpages.com/franklin-ma/mip/franklins-restaurants-22774311","Coffee Shops,Restaurants","http://www.franklinsrestaurants.com","","115 Dean Ave","Franklin","MA","02038","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2078. ","Charlies Pizza Restaurant - CLOSED","(978) 794-1718","https://www.yellowpages.com/methuen-ma/mip/charlies-pizza-restaurant-4660782","Pizza,Seafood Restaurants,Take Out Restaurants","","","169 Merrimack St","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2079. ","The New Name Family Restaurant - CLOSED","(978) 373-9915","https://www.yellowpages.com/groveland-ma/mip/the-new-name-family-restaurant-459333699","Restaurants","","","268 Main St","Groveland","MA","01834","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2080. ","Dinos Restaurant - CLOSED","","https://www.yellowpages.com/south-easton-ma/mip/dinos-restaurant-814414","Family Style Restaurants,Restaurants","http://www.dinosnorthendboston.com/home.html","","620 Washington St","South Easton","MA","02375","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2081. ","La Tambora Restaurant - CLOSED","(978) 689-8553","https://www.yellowpages.com/lawrence-ma/mip/la-tambora-restaurant-451805734","Spanish Restaurants,Family Style Restaurants,Take Out Restaurants","","","205 Broadway","Lawrence","MA","01840","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2082. ","Sam's Restaurant - CLOSED","","https://www.yellowpages.com/hanson-ma/mip/sams-restaurant-461404240","Family Style Restaurants,Restaurants","","","1357 Main St","Hanson","MA","02341","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2083. ","George's Restaurant At The Vault - CLOSED","(978) 374-5150","https://www.yellowpages.com/haverhill-ma/mip/georges-restaurant-at-the-vault-462220408","Family Style Restaurants,Banquet Halls & Reception Facilities,Steak Houses","http://georgesonwashington.com","1","77 Washington St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2084. ","77 Restaurant - CLOSED","(401) 768-3677","https://www.yellowpages.com/woonsocket-ri/mip/77-restaurant-11024059","Restaurants","","","77 Havelock St","Woonsocket","RI","02895","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2085. ","Norm's Seafood Restaurant - CLOSED","","https://www.yellowpages.com/north-attleboro-ma/mip/norms-seafood-restaurant-6794512","Family Style Restaurants,Seafood Restaurants,Restaurants","http://www.normsseafood.com","2","465 E Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2086. ","Carlins Restaurants - CLOSED","(978) 772-5360","https://www.yellowpages.com/ayer-ma/mip/carlins-restaurants-534600506","Restaurant Management & Consultants,Restaurants,Bars","http://carlinsayer.com","","7 Depot Sq","Ayer","MA","01432","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2087. ","Thai Restaurant - CLOSED","(508) 822-9333","https://www.yellowpages.com/raynham-ma/mip/thai-restaurant-470121751","Thai Restaurants,Family Style Restaurants,Asian Restaurants","","","701 Broadway","Raynham","MA","02767","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2088. ","Tri State Restaurant Equipment - CLOSED","(978) 374-0199","https://www.yellowpages.com/haverhill-ma/mip/tri-state-restaurant-equipment-452839755","Restaurant Equipment & Supplies,Caterers Equipment & Supplies,Food Processing Equipment & Supplies","","","104 Hale St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2089. ","Blackstones Restaurant - CLOSED","(781) 585-8500","https://www.yellowpages.com/kingston-ma/mip/blackstones-restaurant-459064852","Family Style Restaurants,Restaurants","","","60 Country Club Way","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2090. ","Peppermill Restaurants - CLOSED","(978) 365-7772","https://www.yellowpages.com/clinton-ma/mip/peppermill-restaurants-466686554","Family Style Restaurants,Restaurants","","","310 High St","Clinton","MA","01510","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2091. ","The Kozy Kitchen Restaurant - CLOSED","(508) 222-8071","https://www.yellowpages.com/attleboro-ma/mip/the-kozy-kitchen-restaurant-8742967","Take Out Restaurants,Restaurants","","","105 Maple St","Attleboro","MA","02703","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2092. ","Ho One Restaurant - CLOSED","(508) 222-6862","https://www.yellowpages.com/attleboro-ma/mip/ho-one-restaurant-1034944","Take Out Restaurants","","","217 S Main St Ste 11","Attleboro","MA","02703","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2093. ","Carlins Restaurants Inc - CLOSED","","https://www.yellowpages.com/ayer-ma/mip/carlins-restaurants-inc-536769956","Family Style Restaurants,Restaurants","","","48 W Main St","Ayer","MA","01432","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2094. ","Sabor Latino Restaurant - CLOSED","","https://www.yellowpages.com/clinton-ma/mip/sabor-latino-restaurant-9805267","Restaurants","","","242 High St","Clinton","MA","01510","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2095. ","El Rincon Restaurant - CLOSED","(413) 543-4390","https://www.yellowpages.com/haverhill-ma/mip/el-rincon-restaurant-480961307","","","","143 Essex St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2096. ","Piccadilly Pub Restaurant - CLOSED temporarily","(508) 643-2244","https://www.yellowpages.com/attleboro-falls-ma/mip/piccadilly-pub-restaurant-11175425","Family Style Restaurants,Restaurants","http://www.piccadillypub.com","2","11 Robert Toner Blvd Ste 2","Attleboro Falls","MA","02763","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2097. ","Royal India Restaurant - CLOSED","(978) 372-1170","https://www.yellowpages.com/haverhill-ma/mip/royal-india-restaurant-3282308","Indian Restaurants,Middle Eastern Restaurants,Asian Restaurants","","","42 Merrimack St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
"2098. ","Fresh Catch Restaurant Steak and Sushi Bar - CLOSED","(508) 226-1587","https://www.yellowpages.com/attleboro-ma/mip/fresh-catch-restaurant-steak-and-sushi-bar-480202303","Sushi Bars,Restaurants","http://www.freshcatchinc.com","","88 Union St","Attleboro","MA","02703","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=70"
