"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1291. ","Nzuko Restaurant","(508) 720-4152","https://www.yellowpages.com/natick-ma/mip/nzuko-restaurant-549945833","Family Style Restaurants,Restaurants","","","1245 Worcester St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1292. ","The Grille Room Restaurant","(978) 922-9072","https://www.yellowpages.com/beverly-ma/mip/the-grille-room-restaurant-520954134","Restaurants","http://beverlygolfandtennis.com","","134 Mckay St","Beverly","MA","01915","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1293. ","Baha Mexican Restaurant","(508) 655-2242","https://www.yellowpages.com/natick-ma/mip/baha-mexican-restaurant-534676891","Mexican Restaurants,Restaurants","http://www.bahamexican.com","","2 Mill St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1294. ","Generations Restaurant","(508) 588-9955","https://www.yellowpages.com/avon-ma/mip/generations-restaurant-538008391","Chinese Restaurants,Banquet Halls & Reception Facilities,Family Style Restaurants","http://generationsavon.com","","81 Memorial Dr","Avon","MA","02322","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1295. ","D J's Restaurant Inc","(508) 339-5204","https://www.yellowpages.com/stoughton-ma/mip/d-js-restaurant-inc-481353450","Restaurants","","","945 Washington St","Stoughton","MA","02072","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1296. ","Cancun Restaurant","(508) 877-8808","https://www.yellowpages.com/framingham-ma/mip/cancun-restaurant-10448827","Restaurants","","","1609 Concord St","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1297. ","Guido's Restaurant","(508) 660-1533","https://www.yellowpages.com/walpole-ma/mip/guidos-restaurant-545519762","Family Style Restaurants,Restaurants","","","683 Main St","Walpole","MA","02081","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1298. ","Stephanies Restaurant","(978) 663-3330","https://www.yellowpages.com/billerica-ma/mip/stephanies-restaurant-5486492","Pizza,Caterers,Restaurants","http://www.stephaniespizzeria.com","","504 Boston Rd","Billerica","MA","01821","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1299. ","Mainha Restaurant Steakhouse","(508) 583-5900","https://www.yellowpages.com/avon-ma/mip/mainha-restaurant-steakhouse-524894491","Steak Houses,Take Out Restaurants,Caterers","https://www.facebook.com/Mainha-Restaurant-Inc-115619745126824","","160 Memorial Dr","Avon","MA","02322","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
"1300. ","Fast Food Restaurant","(978) 232-0066","https://www.yellowpages.com/beverly-ma/mip/fast-food-restaurant-544697817","Restaurants","","","5 Longmeadow Rd","Beverly","MA","01915","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=44"
