"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1681. ","Hanger 12 Restaurant","(774) 284-4782","https://www.yellowpages.com/mansfield-ma/mip/hanger-12-restaurant-545370891","Family Style Restaurants,Restaurants","http://www.hangar12mansfield.com","","265 Fruit St","Mansfield","MA","02048","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1682. ","Kastore Restaurant","(978) 251-4020","https://www.yellowpages.com/north-chelmsford-ma/mip/kastore-restaurant-551057030","Pizza,Restaurants","http://www.kastorerestaurant.com","","100 Tyngsboro Rd","North Chelmsford","MA","01863","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1683. ","Pearl Garden Restaurant","(978) 689-4300","https://www.yellowpages.com/methuen-ma/mip/pearl-garden-restaurant-520813211","Restaurants","","","37 Jackson St","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1684. ","Restaurant Innovations","(781) 536-3388","https://www.yellowpages.com/marshfield-ma/mip/restaurant-innovations-551571620","Restaurants","","","1175 Ocean St","Marshfield","MA","02050","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1685. ","Vasquez Restaurant","(978) 208-8469","https://www.yellowpages.com/methuen-ma/mip/vasquez-restaurant-504432622","Family Style Restaurants,Restaurants","","","1 Closson Ct","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1686. ","Forge Village Restaurant","(978) 496-1193","https://www.yellowpages.com/westford-ma/mip/forge-village-restaurant-532530925","American Restaurants,Family Style Restaurants,Coffee Shops","http://www.facebook.com/forgevillagerestaurant","","8 W Prescott St","Westford","MA","01886","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1687. ","Ninety Nine Restaurant & Pub","(508) 520-9909","https://www.yellowpages.com/franklin-ma/mip/ninety-nine-restaurant-pub-543915314","Steak Houses,Restaurants","http://99restaurants.com","","847 W Central St","Franklin","MA","02038","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1688. ","Rockaway House Hotel & Restaurant","(978) 283-2597","https://www.yellowpages.com/gloucester-ma/mip/rockaway-house-hotel-restaurant-7407004","Family Style Restaurants,Restaurants","","","7 Rackliffe St","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1689. ","Tonno Restaurant","(978) 879-4795","https://www.yellowpages.com/gloucester-ma/mip/tonno-restaurant-525847358","Italian Restaurants,Fine Dining Restaurants,Seafood Restaurants","http://tonnorestaurant.com","","2 Main Street","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1690. ","Horizon Chinese Restaurant","(978) 283-8815","https://www.yellowpages.com/gloucester-ma/mip/horizon-chinese-restaurant-10213675","Chinese Restaurants,Asian Restaurants,Family Style Restaurants","http://www.horizonchineserestaurant.com","","6 Rogers St","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1691. ","White Rainbow Restaurant and Martini Bar","(978) 281-0017","https://www.yellowpages.com/gloucester-ma/mip/white-rainbow-restaurant-and-martini-bar-1656371","Restaurants,Food Products","http://www.whiterainbowrestaurant.com","","65 Main St","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1692. ","Tekila's Mexican Restaurant","(978) 655-3740","https://www.yellowpages.com/methuen-ma/mip/tekilas-mexican-restaurant-520973839","Mexican Restaurants,Spanish Restaurants,Restaurants","","","126 Merrimack St","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1693. ","Methuen Family Restaurant","(978) 683-7050","https://www.yellowpages.com/methuen-ma/mip/methuen-family-restaurant-475566506","Coffee Shops,Family Style Restaurants,American Restaurants","http://familydollar.com","","246 Broadway","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1694. ","Glorias Restaurant","(978) 879-4411","https://www.yellowpages.com/gloucester-ma/mip/glorias-restaurant-466424894","Family Style Restaurants,Restaurants","http://www.gloriaspizzeria.com","","186 Main St","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1695. ","Michigan Casa Restaurant","(978) 208-1831","https://www.yellowpages.com/methuen-ma/mip/michigan-casa-restaurant-497409088","Restaurants","http://tucasarestaurant.com","","290 Broadway","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1696. ","Massachusetts Restaurant Association","(800) 852-3042","https://www.yellowpages.com/westborough-ma/mip/massachusetts-restaurant-association-2862112","Family Style Restaurants,Restaurants","","","25 Turnpike Rd","Westborough","MA","01581","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
"1697. ","Bahia Restaurant","(508) 381-1393","https://www.yellowpages.com/milford-ma/mip/bahia-restaurant-543018161","Latin American Restaurants,Family Style Restaurants,Brazilian Restaurants","","","94 Main St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=57"
