"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"91. ","Clarke's Restaurant","(617) 227-7800","https://www.yellowpages.com/boston-ma/mip/clarkes-restaurant-472536405","American Restaurants,Cocktail Lounges,Bar & Grills","http://www.clarkesboston.com","11","21 Merchants Row","Boston","MA","02109","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"92. ","Gaga Seafood Restaurant","(617) 422-0664","https://www.yellowpages.com/boston-ma/mip/gaga-seafood-restaurant-468313762","Chinese Restaurants,Asian Restaurants,Seafood Restaurants","http://www.gagaseafoodboston.com","","25 Tyler St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"93. ","Montien Thai Restaurant","(617) 338-5600","https://www.yellowpages.com/boston-ma/mip/montien-thai-restaurant-10030926","Thai Restaurants,Bars,Cocktail Lounges","http://www.montien-boston.com","","63 Stuart St","Boston","MA","02116","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"94. ","Rabia's Seafood/Oyster Bar & Italian Restaurant","(617) 227-6637","https://www.yellowpages.com/boston-ma/mip/rabias-seafood-oyster-bar-italian-restaurant-13971143","Italian Restaurants,Seafood Restaurants,Caterers","http://www.rabias.com","","73 Salem St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"95. ","Green Restaurant Association","(617) 737-3344","https://www.yellowpages.com/boston-ma/mip/green-restaurant-association-7161086","Associations,Business & Trade Organizations","http://www.dinegreen.com","","89 South St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"96. ","Wai Wai Restaurant","(617) 338-9833","https://www.yellowpages.com/boston-ma/mip/wai-wai-restaurant-19368913","Ice Cream & Frozen Desserts","","","26 Oxford St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"97. ","Yan's Best Place Restaurant","(617) 338-6223","https://www.yellowpages.com/boston-ma/mip/yans-best-place-restaurant-1163900","Family Style Restaurants,Restaurants","http://www.gourmetdumpling.com","","52 Beach St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"98. ","The Best Little Restaurant","(617) 338-4988","https://www.yellowpages.com/boston-ma/mip/the-best-little-restaurant-16800650","Family Style Restaurants,Chinese Restaurants,Seafood Restaurants","http://www.blrbyshojo.com","","13a Hudson St","Boston","MA","02111","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"99. ","Theo's Cozy Corner Restaurant","(617) 241-0202","https://www.yellowpages.com/boston-ma/mip/theos-cozy-corner-restaurant-2698503","American Restaurants,Italian Restaurants,Family Style Restaurants","http://www.facebook.com/Theos-Cozy-Corner-Restaurant-136431101244","","162 Salem St","Boston","MA","02113","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
"100. ","Ec Restaurants Boston","(617) 350-9977","https://www.yellowpages.com/boston-ma/mip/ec-restaurants-boston-16569205","American Restaurants,Bars,Brew Pubs","http://www.elephantcastle.com","4","161 Devonshire St","Boston","MA","02110","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=4"
