"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1171. ","Uno Restaurant Training Fclty","(781) 551-0574","https://www.yellowpages.com/norwood-ma/mip/uno-restaurant-training-fclty-8288368","Restaurant Management & Consultants","","","44 Industrial Way","Norwood","MA","02062","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1172. ","The Villa Restaurant","(508) 653-8570","https://www.yellowpages.com/wayland-ma/mip/the-villa-restaurant-468246568","Italian Restaurants,Bar & Grills,Family Style Restaurants","http://villarestaurantwayland.com","","124 E Plain St","Wayland","MA","01778","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1173. ","Comellas Restaurant","(508) 651-1700","https://www.yellowpages.com/natick-ma/mip/comellas-restaurant-472289258","Italian Restaurants,Family Style Restaurants,Take Out Restaurants","http://www.comellasrestaurants.com","","45 Main St","Natick","MA","01760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1174. ","Susu Sushi Japanese Restaurant","(781) 344-8998","https://www.yellowpages.com/stoughton-ma/mip/susu-sushi-japanese-restaurant-472037014","Asian Restaurants,Japanese Restaurants,Sushi Bars","http://www.sususushistoughton.com","","408 Washington St","Stoughton","MA","02072","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1175. ","Butterfields Restaurant","(781) 871-2464","https://www.yellowpages.com/rockland-ma/mip/butterfields-restaurant-9923139","Family Style Restaurants,Caterers,Restaurants","","","372 Market St","Rockland","MA","02370","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1176. ","China Plaza Restaurant","(781) 878-7183","https://www.yellowpages.com/rockland-ma/mip/china-plaza-restaurant-11075703","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","http://chinaplazainc.com","","35 Market St","Rockland","MA","02370","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1177. ","Sabor De Minas Restaurant","(508) 875-0202","https://www.yellowpages.com/framingham-ma/mip/sabor-de-minas-restaurant-7471531","Family Style Restaurants,Mexican Restaurants,Take Out Restaurants","","","240 Howard St","Framingham","MA","01702","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1178. ","Mick Morgan's Pub & Restaurant","(781) 806-0066","https://www.yellowpages.com/sharon-ma/mip/mick-morgans-pub-restaurant-462718780","Irish Restaurants","http://mickmorgans.com","","973 Providence Hwy","Sharon","MA","02067","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1179. ","Zheng Garden Chinese Restaurant","(508) 877-8877","https://www.yellowpages.com/framingham-ma/mip/zheng-garden-chinese-restaurant-156111","Chinese Restaurants,Asian Restaurants,Caterers","http://zhenggardenframingham.com/shop","","847 Edgell Rd","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
"1180. ","Rasoi Restaurant","(508) 872-4060","https://www.yellowpages.com/framingham-ma/mip/rasoi-restaurant-10546925","Indian Restaurants,Asian Restaurants,Family Style Restaurants","http://www.rasoi.net","","855 Worcester Rd","Framingham","MA","01701","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=40"
