"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1831. ","Phoenician Restaurant","(978) 373-1714","https://www.yellowpages.com/haverhill-ma/mip/phoenician-restaurant-26211493","Middle Eastern Restaurants,American Restaurants,Mediterranean Restaurants","http://www.phoenicianrestaurant.com","3","12 Alpha St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1832. ","Sandee's Restaurant","(978) 365-1950","https://www.yellowpages.com/lancaster-ma/mip/sandees-restaurant-10627462","American Restaurants,Take Out Restaurants,Sandwich Shops","","3","162 Main St","Lancaster","MA","01523","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1833. ","The Milk Bottle Restaurant","(508) 822-6833","https://www.yellowpages.com/raynham-ma/mip/the-milk-bottle-restaurant-9011446","American Restaurants,Take Out Restaurants,Restaurants","https://www.facebook.com/THEMILKBOTTLE","1","785 Broadway","Raynham","MA","02767","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1834. ","Milepost Tavern Restaurant","(781) 934-6801","https://www.yellowpages.com/duxbury-ma/mip/milepost-tavern-restaurant-13089882","American Restaurants,Bars,Taverns","http://www.milepostrestaurant.com","1","581 Tremont St","Duxbury","MA","02332","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1835. ","T B Restaurant Management","(603) 893-8134","https://www.yellowpages.com/salem-nh/mip/t-b-restaurant-management-1134812","Restaurant Management & Consultants","","1","1 Kimball Ave","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1836. ","Fung Wong Restaurant","(978) 365-9425","https://www.yellowpages.com/clinton-ma/mip/fung-wong-restaurant-19327429","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","","2","844 High St","Clinton","MA","01510","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1837. ","Chowder Bowl Restaurant","(508) 883-7030","https://www.yellowpages.com/bellingham-ma/mip/chowder-bowl-restaurant-10179768","Take Out Restaurants","","3","325 Lakeshore Dr","Bellingham","MA","02019","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1838. ","A-1 Deli Restaurant","(978) 372-7951","https://www.yellowpages.com/haverhill-ma/mip/a-1-deli-restaurant-15994683","American Restaurants,Delicatessens,Greek Restaurants","http://www.a-1deli.com","1","92 Merrimack St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1839. ","Nashoba Club Pizza Restaurant","(978) 772-2736","https://www.yellowpages.com/ayer-ma/mip/nashoba-club-pizza-restaurant-2907699","Pizza,Take Out Restaurants,American Restaurants","http://www.nashobaclub.com","1","14 Central Ave","Ayer","MA","01432","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1840. ","J P's Restaurant Pub","(508) 366-0627","https://www.yellowpages.com/westborough-ma/mip/j-ps-restaurant-pub-509194652","Brew Pubs,Bar & Grills,Bars","http://www.jpsrestaurantandpub.com","1","166 Milk St","Westborough","MA","01581","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1841. ","Bangna Garden Restaurant","(781) 585-4503","https://www.yellowpages.com/kingston-ma/mip/bangna-garden-restaurant-467786320","Thai Restaurants,Asian Restaurants,Restaurants","https://www.manta.com/c/mmckqb9/bangna-garden-restaurant","1","77 Summer St","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1842. ","Morin's Restaurant","(508) 222-9875","https://www.yellowpages.com/attleboro-ma/mip/morins-restaurant-1532168","Restaurants","http://www.morins1911.com","1","16 S Main St","Attleboro","MA","02703","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1843. ","Ninety-Nine Restaurant and Pub","(508) 399-9990","https://www.yellowpages.com/north-attleboro-ma/mip/ninety-nine-restaurant-and-pub-475633094","American Restaurants,Bars,Restaurants","http://www.99restaurants.com","1","1510 S Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1844. ","Port 45 Restaurant Inc","(508) 699-4677","https://www.yellowpages.com/north-attleboro-ma/mip/port-45-restaurant-inc-544703008","Restaurants","","1","45 N Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1845. ","Ninety-Nine Restaurant and Pub","(978) 372-8303","https://www.yellowpages.com/haverhill-ma/mip/ninety-nine-restaurant-and-pub-546491326","American Restaurants,Restaurants,Family Style Restaurants","http://www.99restaurants.com","","786 River St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1846. ","Bertucci's Italian Restaurant","(603) 890-3434","https://www.yellowpages.com/salem-nh/mip/bertuccis-italian-restaurant-18534659","Italian Restaurants,Restaurants,Pizza","https://www.bertuccis.com/?y_source=1_OTkwNTgxMy01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","","275 Rockingham Park Blvd","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1847. ","Ninety Nine Restaurant & Pub","(603) 893-5596","https://www.yellowpages.com/salem-nh/mip/ninety-nine-restaurant-pub-497507193","Steak Houses,Restaurants","http://99restaurants.com","","149 S Broadway","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1848. ","Brackett's Oceanview Restaurant","(978) 546-2797","https://www.yellowpages.com/rockport-ma/mip/bracketts-oceanview-restaurant-9232720","American Restaurants,Seafood Restaurants,Banquet Halls & Reception Facilities","http://www.bracketts.com","","25 Main St","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1849. ","7th Wave Restaurant","(978) 546-5048","https://www.yellowpages.com/rockport-ma/mip/7th-wave-restaurant-26191583","American Restaurants,Bars,Seafood Restaurants","http://www.7thwaverockport.com","","7 Tuna Wharf","Rockport","MA","01966","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1850. ","Margaritas Mexican Restaurant","(603) 893-0110","https://www.yellowpages.com/salem-nh/mip/margaritas-mexican-restaurant-1547022","Mexican Restaurants,Take Out Restaurants,Latin American Restaurants","https://www.margs.com/locations/new-hampshire/salem","","1 Keewaydin Dr","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1851. ","Carmela's Restaurant","(781) 585-2148","https://www.yellowpages.com/kingston-ma/mip/carmelas-restaurant-550294946","Italian Restaurants,Caterers,Take Out Restaurants","http://www.mammacarmelas.com","","138 Main St","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1852. ","J M Curley's Restaurant Equipment","(781) 585-5186","https://www.yellowpages.com/kingston-ma/mip/j-m-curleys-restaurant-equipment-481314347","Restaurant Equipment & Supplies,Restaurant Equipment & Supply-Wholesale & Manufacturers,Restaurants","http://www.jmcurleys.com","","6 Prospect St","Kingston","MA","02364","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1853. ","Ninety Nine Restaurant & Pub","(508) 399-9990","https://www.yellowpages.com/north-attleboro-ma/mip/ninety-nine-restaurant-pub-543957239","Steak Houses,Restaurants","http://99restaurants.com","","1510 S Washington St","North Attleboro","MA","02760","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1854. ","A & A Restaurant","(603) 898-1015","https://www.yellowpages.com/salem-nh/mip/a-a-restaurant-467478480","Fast Food Restaurants,Restaurants,Family Style Restaurants","http://www.awrestaurants.com","","8 Stiles Rd","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1855. ","El Taco Guapo Restaurant","(978) 914-6249","https://www.yellowpages.com/haverhill-ma/mip/el-taco-guapo-restaurant-544573576","Mexican Restaurants,Latin American Restaurants,Restaurants","http://eltacoguaporestaurant.com/haverhill.html","","443 River St","Haverhill","MA","01832","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1856. ","Kelly's Restaurant Incorporated","(978) 374-0132","https://www.yellowpages.com/haverhill-ma/mip/kellys-restaurant-incorporated-537313427","Restaurants","http://kellysrestaurant.com","","75 S Main St","Haverhill","MA","01835","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1857. ","Margaritas Mexican Restaurant","(508) 466-2200","https://www.yellowpages.com/northborough-ma/mip/margaritas-mexican-restaurant-530481074","Restaurants","http://www.margs.com/locations/massachusetts/north","","10006 Shops Way","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1858. ","Pollo Latino Restaurant","(978) 372-9656","https://www.yellowpages.com/haverhill-ma/mip/pollo-latino-restaurant-26162736","Restaurants","","","125 Winter St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1859. ","Villamar Caribean Restaurant","(978) 373-4090","https://www.yellowpages.com/haverhill-ma/mip/villamar-caribean-restaurant-503177284","Caribbean Restaurants,Restaurants","","","31 White St","Haverhill","MA","01830","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
"1860. ","White Cliff Restaurant","(508) 393-3695","https://www.yellowpages.com/northborough-ma/mip/white-cliff-restaurant-545591303","Family Style Restaurants,Restaurants","","","167 W Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=62"
