"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1711. ","Hawaii Garden Restaurant","(781) 293-5779","https://www.yellowpages.com/halifax-ma/mip/hawaii-garden-restaurant-9625543","Family Style Restaurants,Caterers,Restaurants","http://www.hawaiigarden.com","","300 Plymouth St","Halifax","MA","02338","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1712. ","Royal Buddha Restaurant","(508) 478-7788","https://www.yellowpages.com/milford-ma/mip/royal-buddha-restaurant-10143128","Asian Restaurants,Chinese Restaurants,Restaurants","","","121 Depot St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1713. ","Vrisa Restaurant Dba Morn","(978) 456-8291","https://www.yellowpages.com/harvard-ma/mip/vrisa-restaurant-dba-morn-504621481","Seafood Restaurants,Restaurants","","","218 Still River Rd","Harvard","MA","01451","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1714. ","Jade City Chinese Restaurant","(508) 285-8300","https://www.yellowpages.com/norton-ma/mip/jade-city-chinese-restaurant-15045208","Chinese Restaurants,Asian Restaurants,Take Out Restaurants","","","63 E Main St","Norton","MA","02766","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1715. ","J's Restaurant","(978) 779-9816","https://www.yellowpages.com/bolton-ma/mip/js-restaurant-534605412","American Restaurants,Family Style Restaurants,Restaurants","http://www.nashobawinery.com","","92-100 Wattaquadock Hill Road","Bolton","MA","01740","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1716. ","Hung's Chinese Restaurant","(781) 837-4440","https://www.yellowpages.com/marshfield-ma/mip/hungs-chinese-restaurant-454429002","Chinese Restaurants,Family Style Restaurants,Restaurants","","","43 Careswell St","Marshfield","MA","02050","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1717. ","Market Restaurant","(978) 282-0700","https://www.yellowpages.com/gloucester-ma/mip/market-restaurant-458031654","American Restaurants,French Restaurants,Seafood Restaurants","http://www.themarketrestaurant.com","","33 River Rd","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1718. ","Hisa Japanese Restaurant","(508) 898-9262","https://www.yellowpages.com/westborough-ma/mip/hisa-japanese-restaurant-462263139","Japanese Restaurants,Asian Restaurants,Restaurants","","","21 South St","Westborough","MA","01581","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1719. ","Garden Restaurant","(508) 473-4211","https://www.yellowpages.com/milford-ma/mip/garden-restaurant-10885241","Take Out Restaurants,Caterers,Restaurants","http://www.manta.com/c/mmgnkxh/garden-restaurant","","156 West St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1720. ","Sammys Restaurant","(508) 466-2007","https://www.yellowpages.com/northborough-ma/mip/sammys-restaurant-547785865","Family Style Restaurants,Restaurants","","","14 E Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
"1721. ","Panda Garden Restaurant","(603) 688-7334","https://www.yellowpages.com/salem-nh/mip/panda-garden-restaurant-467893363","Restaurants","","","11 Hanson Ave","Salem","NH","03079","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=58"
