"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"901. ","Wingstop Restaurant","(781) 963-9464","https://www.yellowpages.com/randolph-ma/mip/wingstop-restaurant-534800882","Chicken Restaurants,Restaurants,Take Out Restaurants","http://www.wingstop.com","","29 Warren St","Randolph","MA","02368","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"902. ","Nesto's Restaurant","(781) 209-5806","https://www.yellowpages.com/waltham-ma/mip/nestos-restaurant-456414525","Family Style Restaurants,Restaurants","","","411 Waverley Oaks Rd","Waltham","MA","02452","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"903. ","Maluken Japenese Restaurant","(617) 859-8828","https://www.yellowpages.com/newton-center-ma/mip/maluken-japenese-restaurant-475293923","Family Style Restaurants,Restaurants","","","1038 Beacon St","Newton Center","MA","02459","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"904. ","Grumpy White's Restaurant","(617) 770-2835","https://www.yellowpages.com/quincy-ma/mip/grumpy-whites-restaurant-3777706","Seafood Restaurants,Bars,Night Clubs","http://www.grumpywhites.com","","211 Sea St","Quincy","MA","02169","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"905. ","Atlantic Restaurant Group Inc","(617) 741-3143","https://www.yellowpages.com/quincy-ma/mip/atlantic-restaurant-group-inc-12830413","Commercial Real Estate","","","111 Willard St","Quincy","MA","02169","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"906. ","Jade Garden Restaurant","(781) 648-8882","https://www.yellowpages.com/arlington-ma/mip/jade-garden-restaurant-4285420","Asian Restaurants,Chinese Restaurants,Restaurants","","","1360 Massachusetts Ave","Arlington","MA","02476","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"907. ","Hammersmith Family Restaurant","(781) 233-8089","https://www.yellowpages.com/saugus-ma/mip/hammersmith-family-restaurant-3075724","Family Style Restaurants,Restaurants","http://www.hammersmithfamilyrestaurant.com","","330 Central St","Saugus","MA","01906","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"908. ","Spud's Restaurant & Pub","(781) 233-2757","https://www.yellowpages.com/saugus-ma/mip/spuds-restaurant-pub-6856975","American Restaurants,Seafood Restaurants,Bars","http://spudsrestaurant.net","","22 Lincoln Ave","Saugus","MA","01906","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"909. ","RER INC Restaurany equipment repaire","(617) 909-0371","https://www.yellowpages.com/saugus-ma/mip/rer-inc-restaurany-equipment-repaire-475977535","Fix-It Shops","","","1 Founders Way","Saugus","MA","01906","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"910. ","Casa Metapan Restaurant","(339) 440-4664","https://www.yellowpages.com/lynn-ma/mip/casa-metapan-restaurant-533226843","Restaurants","","","778 Summer St","Lynn","MA","01905","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"911. ","Owen O'Leary's Restaurant","(617) 276-2220","https://www.yellowpages.com/quincy-ma/mip/owen-olearys-restaurant-13816325","Family Style Restaurants,Seafood Restaurants,Restaurants","","","579 Southern Artery","Quincy","MA","02169","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
"912. ","Sixteen C Restaurant","(617) 481-2170","https://www.yellowpages.com/quincy-ma/mip/sixteen-c-restaurant-524857824","Family Style Restaurants,Restaurants","","","16 Cottage Ave","Quincy","MA","02169","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=31"
