"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"2041. ","Hong Kong Island Restaurant - CLOSED","(508) 668-8307","https://www.yellowpages.com/walpole-ma/mip/hong-kong-island-restaurant-467887512","Chinese Restaurants,Restaurants","","","642 Providence Hwy","Walpole","MA","02081","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2042. ","Roy Rogers Restaurant - CLOSED","(508) 478-2464","https://www.yellowpages.com/milford-ma/mip/roy-rogers-restaurant-7240745","Fast Food Restaurants,American Restaurants,Restaurants","http://www.royrogersrestaurants.com","","134 Cedar St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2043. ","Mr Mofongo House Restaurant - CLOSED","(978) 208-0667","https://www.yellowpages.com/lawrence-ma/mip/mr-mofongo-house-restaurant-469380499","Family Style Restaurants,Restaurants","","","250 S Broadway","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2044. ","Pad Thai Restaurant - CLOSED","(978) 455-3121","https://www.yellowpages.com/lowell-ma/mip/pad-thai-restaurant-457087166","Thai Restaurants,Family Style Restaurants,Restaurants","http://www.pad-thai.net","","1527 Middlesex St","Lowell","MA","01851","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2045. ","Mirande Seafood Restaurant - CLOSED","(978) 258-4937","https://www.yellowpages.com/lawrence-ma/mip/mirande-seafood-restaurant-474659864","Seafood Restaurants,Family Style Restaurants,Restaurants","","","89 S Broadway","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2046. ","New Asia Restaurant - CLOSED","(978) 441-6363","https://www.yellowpages.com/lowell-ma/mip/new-asia-restaurant-7441096","Asian Restaurants,Family Style Restaurants,Thai Restaurants","","2","343 Market St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2047. ","Bellino's Restaurant - CLOSED","(508) 553-2800","https://www.yellowpages.com/franklin-ma/mip/bellinos-restaurant-10310528","Family Style Restaurants,Restaurants","","2","30 Main St","Franklin","MA","02038","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2048. ","Fortunato's Italian Restaurant - CLOSED","","https://www.yellowpages.com/lowell-ma/mip/fortunatos-italian-restaurant-6823970","Italian Restaurants,Caterers,Restaurants","","4","44 Palmer St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2049. ","Babylon Restaurant - CLOSED","(978) 710-4278","https://www.yellowpages.com/lowell-ma/mip/babylon-restaurant-465266836","Middle Eastern Restaurants,Restaurants","","","25 Merrimack St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2050. ","Neakmeas Restaurant - CLOSED","(978) 458-8883","https://www.yellowpages.com/lowell-ma/mip/neakmeas-restaurant-472944422","Continental Restaurants,Restaurants","","","249 Chelmsford St","Lowell","MA","01851","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2051. ","Jameson's Restaurant - CLOSED","(978) 454-3663","https://www.yellowpages.com/lowell-ma/mip/jamesons-restaurant-495881159","Restaurants","","","26 Andover St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2052. ","Evzon Greek American Restaurant - CLOSED","(978) 454-2552","https://www.yellowpages.com/chelmsford-ma/mip/evzon-greek-american-restaurant-923657","Greek Restaurants,Family Style Restaurants,Restaurants","","","83 Parkhurst Rd","Chelmsford","MA","01824","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2053. ","Angkor Kingdom Restaurant - CLOSED","(978) 275-0884","https://www.yellowpages.com/lowell-ma/mip/angkor-kingdom-restaurant-12292462","Family Style Restaurants,Restaurants","","","602 Merrimack St","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2054. ","Bassman Restaurnat Equipment & supplies - CLOSED","(978) 975-8800","https://www.yellowpages.com/lawrence-ma/mip/bassman-restaurnat-equipment-supplies-464585287","Restaurant Equipment & Supplies","","","487 Essex St","Lawrence","MA","01840","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2055. ","Moms Restaurant - CLOSED","(508) 278-4666","https://www.yellowpages.com/milford-ma/mip/moms-restaurant-459446364","Family Style Restaurants,Take Out Restaurants,Restaurants","http://momsrestaurantma.com","","307 Main St","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2056. ","Purple Martin Restaurant - CLOSED","(781) 293-9061","https://www.yellowpages.com/halifax-ma/mip/purple-martin-restaurant-464974088","Family Style Restaurants,Restaurants","","","Plymouth St","Halifax","MA","02338","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2057. ","Bangkok Thai Restaurant - CLOSED","(508) 366-7779","https://www.yellowpages.com/westborough-ma/mip/bangkok-thai-restaurant-469156239","Thai Restaurants,Asian Restaurants,Restaurants","","","57 E Main St","Westborough","MA","01581","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2058. ","El Cacique Restaurant - CLOSED","","https://www.yellowpages.com/lowell-ma/mip/el-cacique-restaurant-460511070","Family Style Restaurants,Restaurants","","","405 Lawrence St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2059. ","Cove Woodworking Restaurant Furnishings - CLOSED","","https://www.yellowpages.com/gloucester-ma/mip/cove-woodworking-restaurant-furnishings-531096313","Woodworking,Cabinet Makers","http://covewoodworking.com","","20 Kettle Cove Ln","Gloucester","MA","01930","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2060. ","Khemara Restaurant - CLOSED","","https://www.yellowpages.com/lowell-ma/mip/khemara-restaurant-753224","Restaurants","","","308 Westford St","Lowell","MA","01851","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2061. ","Centro Restaurant - CLOSED","","https://www.yellowpages.com/lowell-ma/mip/centro-restaurant-893173","Family Style Restaurants,Restaurants","","","24 Market St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2062. ","Hills Restaurant - CLOSED","","https://www.yellowpages.com/ipswich-ma/mip/hills-restaurant-26133727","Restaurants","","","23 Oakwood Knoll Rd","Ipswich","MA","01938","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2063. ","Brew Restaurant and Pub - CLOSED","","https://www.yellowpages.com/lowell-ma/mip/brew-restaurant-and-pub-456571525","Family Style Restaurants,Restaurants","","","201 Cabot St","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2064. ","Cosmos Restaurant - CLOSED","","https://www.yellowpages.com/methuen-ma/mip/cosmos-restaurant-3726392","Restaurants","","","940 Riverside Dr","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
"2065. ","Kastore Restaurant - CLOSED","","https://www.yellowpages.com/north-chelmsford-ma/mip/kastore-restaurant-10945351","Mediterranean Restaurants,Pizza,Greek Restaurants","http://www.kastorerestaurant.com","","106 Tyngsboro Rd","North Chelmsford","MA","01863","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=69"
