"rank","business_name","telephone","business_page","category","website","rating","street","locality","region","zipcode","listing_url"
"1441. ","Fiesta Mexican Restaurant","(508) 350-0200","https://www.yellowpages.com/east-bridgewater-ma/mip/fiesta-mexican-restaurant-10946864","Mexican Restaurants,Latin American Restaurants,Take Out Restaurants","https://www.fiestasmexican.net","5","34 Bedford St","East Bridgewater","MA","02333","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1442. ","Checkerboards Pizza Restaurant & Bar","(978) 562-4400","https://www.yellowpages.com/hudson-ma/mip/checkerboards-pizza-restaurant-bar-15275603","Pizza,Italian Restaurants,Caterers","http://www.checkerboardsrestaurant.com","1","10 Technology Dr","Hudson","MA","01749","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1443. ","Hong Kong Restaurant","(781) 834-0058","https://www.yellowpages.com/marshfield-ma/mip/hong-kong-restaurant-7826702","Chinese Restaurants,Take Out Restaurants,Seafood Restaurants","http://www.hongkongharvard.com","1","1899 Ocean St Ste Q","Marshfield","MA","02050","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1444. ","Sahara Club & Restaurant","(978) 683-9200","https://www.yellowpages.com/methuen-ma/mip/sahara-club-restaurant-1679723","Bars,Restaurants","","1","34 Bates St","Methuen","MA","01844","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1445. ","Mandarin Pan Restaurant","(508) 393-0576","https://www.yellowpages.com/northborough-ma/mip/mandarin-pan-restaurant-788868","Chinese Restaurants,Asian Restaurants,Restaurants","http://www.mandarinpan.com","1","292 Main St","Northborough","MA","01532","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1446. ","Galante Restaurant","(508) 533-4473","https://www.yellowpages.com/medway-ma/mip/galante-restaurant-3783670","Breakfast, Brunch & Lunch Restaurants,Take Out Restaurants,Delicatessens","http://www.galantesrestaurant.com","","320 Village St","Medway","MA","02053","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1447. ","Olympia Restaurant","(978) 452-8092","https://www.yellowpages.com/lowell-ma/mip/olympia-restaurant-4828281","Greek Restaurants,Caterers,Restaurants","http://www.olympiarestaurant.com","","453 Market St","Lowell","MA","01854","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1448. ","Claddagh Restaurant & Pub","(978) 688-8337","https://www.yellowpages.com/lawrence-ma/mip/claddagh-restaurant-pub-10716422","American Restaurants,Bars,Night Clubs","http://www.thecladdaghpub.com","","399 Canal St","Lawrence","MA","01840","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1449. ","Rome Restaurant","(508) 528-4740","https://www.yellowpages.com/franklin-ma/mip/rome-restaurant-1614825","Italian Restaurants,Pizza,Caterers","http://www.the-rome.com","","4 E Central St","Franklin","MA","02038","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1450. ","Imperial Kitchen Restaurant","(508) 697-4200","https://www.yellowpages.com/bridgewater-ma/mip/imperial-kitchen-restaurant-6304775","Chinese Restaurants,Asian Restaurants,Family Style Restaurants","http://www.imperialbridgewater.com","","341 Broad St","Bridgewater","MA","02324","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1451. ","Victoria's Restaurant","(978) 640-9000","https://www.yellowpages.com/tewksbury-ma/mip/victorias-restaurant-461845103","American Restaurants,Bars,Family Style Restaurants","https://www.ihg.com/holidayinn/hotels/us/en/tewksbury/andma/hoteldetail/dining","","4 Highwood Dr","Tewksbury","MA","01876","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1452. ","Ho Yon Restaurant Inc","(508) 238-4502","https://www.yellowpages.com/south-easton-ma/mip/ho-yon-restaurant-inc-464831531","Family Style Restaurants,Chinese Restaurants,Restaurants","","","620 Washington St","South Easton","MA","02375","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1453. ","Milan Family Restaurant & Pizzeria","(978) 453-8596","https://www.yellowpages.com/lowell-ma/mip/milan-family-restaurant-pizzeria-12380385","Pizza,Caterers,Family Style Restaurants","http://www.milanpizzalowell.com","","688 Rogers St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1454. ","La Diferencia Restaurant","(978) 454-6919","https://www.yellowpages.com/lowell-ma/mip/la-diferencia-restaurant-5820715","Latin American Restaurants,Family Style Restaurants,Mexican Restaurants","http://www.ladiferencialowell.com","","192 Middlesex St","Lowell","MA","01852","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1455. ","Zarape Mexican Restaurant","(508) 485-5502","https://www.yellowpages.com/marlborough-ma/mip/zarape-mexican-restaurant-465640925","Mexican Restaurants,Caterers,Latin American Restaurants","http://ww1.zarapemexicanrestaurant.com","","33 Maple St","Marlborough","MA","01752","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1456. ","Mi Casa Restaurant","(978) 208-1831","https://www.yellowpages.com/lawrence-ma/mip/mi-casa-restaurant-473010236","Spanish Restaurants,Family Style Restaurants,Restaurants","","","163 S Union St","Lawrence","MA","01843","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1457. ","Omelet Factory Restaurant","(781) 826-0029","https://www.yellowpages.com/pembroke-ma/mip/omelet-factory-restaurant-458001991","Restaurants","","","Po Box 850","Pembroke","MA","02359","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1458. ","Pruller Restaurant","(508) 480-8825","https://www.yellowpages.com/marlborough-ma/mip/pruller-restaurant-470813505","Latin American Restaurants,Caterers,Barbecue Restaurants","http://www.facebook.com/prullerrestaurant","","514 Lincoln St","Marlborough","MA","01752","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1459. ","3 Restaurant","(508) 528-6333","https://www.yellowpages.com/franklin-ma/mip/3-restaurant-472647883","American Restaurants,Take Out Restaurants,Caterers","http://www.3-restaurant.com","","461 W Central St","Franklin","MA","02038","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
"1460. ","Sabor Latino Restaurant","(508) 244-4986","https://www.yellowpages.com/milford-ma/mip/sabor-latino-restaurant-480958100","Latin American Restaurants,Family Style Restaurants,Mexican Restaurants","","","126 Main St Ste 11","Milford","MA","01757","https://www.yellowpages.com/search?search_terms=Restaurent&geo_location_terms=Boston,Ma&page=49"
